num_of_intervals,total_time,target_state_seed,init_seed,final_cost
5,3.0,6,0,-0.9986654357558338
5,3.0,6,1,-0.9981494752515347
5,3.0,6,3,-0.9997492468602348
5,3.0,6,4,-0.9943300675832706
5,3.0,6,6,-0.9994230521882554
5,3.0,6,8,-0.9999324136978176
5,3.0,0,7,-0.9919963503629704
5,3.0,0,5,-0.998115918984729
5,3.0,0,2,-0.9996785158708892
5,3.0,0,9,-0.9934713838299644
5,3.0,0,0,-0.9998156483793073
5,3.0,0,1,-0.9942007326860688
5,3.0,0,3,-0.9999998675769692
5,3.0,0,4,-0.9912265832765724
5,3.0,0,6,-0.9990802846167192
5,3.0,0,8,-0.9993972785508868
5,3.0,7,7,-0.9505011160036207
5,3.0,7,5,-0.9684819455155552
5,3.0,7,2,-0.6419070409387467
5,3.0,7,9,-0.9753682522616296
5,3.0,7,0,-0.9866297929594804
5,3.0,7,1,-0.998710223974822
5,3.0,7,3,-0.8945078686026139
5,3.0,7,4,-0.9773580115863444
5,3.0,7,6,-0.9292055984956916
5,3.0,7,8,-0.996446100339653
5,3.0,3,7,-0.9085772301120532
5,3.0,3,5,-0.8822387562184438
5,3.0,3,2,-0.993916684080997
5,3.0,3,9,-0.9979152552001552
5,3.0,3,0,-0.9951978806991711
5,3.0,3,1,-0.9630625732591273
5,3.0,3,3,-0.9900364093988672
5,3.0,3,4,-0.8568768117258599
5,3.0,3,6,-0.9920238660209478
5,3.0,3,8,-0.9105246935647012
5,3.0,9,7,-0.99962619286024
5,3.0,9,5,-0.9994216567510014
5,3.0,9,2,-0.9946763978665732
5,3.0,9,9,-0.9593587471089872
5,3.0,9,0,-0.9999757797308052
5,3.0,9,1,-0.9995948009397406
5,3.0,9,3,-0.9959525467105692
5,3.0,9,4,-0.9662962574312628
5,3.0,9,6,-0.9995858942165174
5,3.0,9,8,-0.8227950136353379
5,3.0,1,7,-0.9998248619753856
5,3.0,1,5,-0.976140136485952
5,3.0,1,2,-0.8519681830192887
5,3.0,1,9,-0.9987425583951364
5,3.0,1,0,-0.8688719291283826
5,3.0,1,1,-0.8644920795845007
5,3.0,1,3,-0.8688588996535611
5,3.0,1,4,-0.9588822699684518
5,3.0,1,6,-0.9007797972614684
5,3.0,1,8,-0.8630726612178012
5,3.0,2,7,-0.9895737337658028
5,3.0,2,5,-0.7340333408014378
5,3.0,2,2,-0.9551646008307624
5,3.0,2,9,-0.9949123045861424
5,3.0,2,0,-0.9579356241075254
5,3.0,2,1,-0.9532890928851002
5,3.0,2,3,-0.82804915909359
5,3.0,2,4,-0.9054166315520844
5,3.0,2,6,-0.9484298660680685
5,3.0,2,8,-0.9261474550617468
5,3.0,5,7,-0.7611204026929798
5,3.0,5,5,-0.951804319282718
5,3.0,5,2,-0.9929981228201152
5,3.0,5,9,-0.9987111676420922
5,3.0,5,0,-0.7752688859191722
5,3.0,5,1,-0.9761256528426184
5,3.0,5,3,-0.8168366112916133
5,3.0,5,4,-0.983335658501826
5,3.0,5,6,-0.9551027934706507
5,3.0,5,8,-0.9973989679070858
5,3.0,8,7,-0.9959231846047968
5,3.0,8,5,-0.9998448680636032
5,3.0,8,2,-0.998358198198397
5,3.0,8,9,-0.9994568366147082
5,3.0,8,0,-0.9999188383252036
5,3.0,8,1,-0.9999837648092896
5,3.0,8,3,-0.9937455958072856
5,3.0,8,4,-0.9999961804666638
5,3.0,8,6,-0.9972626310249264
5,3.0,8,8,-0.99983512903198
5,5.0,4,7,-0.995002362138688
5,5.0,4,5,-0.9999034366652672
5,5.0,4,2,-0.9117811236788184
5,5.0,4,9,-0.9999359519318172
5,5.0,4,0,-0.9729187445836164
5,5.0,4,1,-0.9829287758912733
5,5.0,4,3,-0.998930475877944
5,5.0,4,4,-0.9988043029405336
5,5.0,4,6,-0.9612883438438796
5,5.0,4,8,-0.9945713224271032
5,5.0,6,7,-0.9706041167387442
5,5.0,6,5,-0.9968336269523146
5,5.0,6,2,-0.9738966467751076
5,5.0,6,9,-0.9996337711463243
5,5.0,6,0,-0.988393138682992
5,5.0,6,1,-0.980101526793846
5,5.0,6,3,-0.9828165594553578
5,5.0,6,4,-0.9988353312377364
5,5.0,6,6,-0.966694255887369
5,5.0,6,8,-0.9985513980704332
5,5.0,0,7,-0.9980745901884248
5,5.0,0,5,-0.9934776637854228
5,5.0,0,2,-0.9358526999327768
5,5.0,0,9,-0.984328497861456
5,5.0,0,0,-0.9978086908424896
5,5.0,0,1,-0.9924554806458168
5,5.0,0,3,-0.999883857127188
5,5.0,0,4,-0.9332038844399372
5,5.0,0,6,-0.9419238619082664
5,5.0,0,8,-0.9646206867437976
5,5.0,7,7,-0.9999069677347836
5,5.0,7,5,-0.9908477709255088
5,5.0,7,2,-0.9772581025594248
5,5.0,7,9,-0.99999496374344
5,5.0,7,0,-0.963173644291097
5,5.0,7,1,-0.9961441755910428
5,5.0,7,3,-0.9401480876030922
5,5.0,7,4,-0.9995170862216852
5,5.0,7,6,-0.9340139013315024
5,5.0,7,8,-0.9991343761597627
5,5.0,3,7,-0.9757246656930986
5,5.0,3,5,-0.921149847877029
5,5.0,3,2,-0.9946516176302412
5,5.0,3,9,-0.9810619957536134
5,5.0,3,0,-0.9889734577776124
5,5.0,3,1,-0.9730189261609868
5,5.0,3,3,-0.9888102964863904
5,5.0,3,4,-0.974280328430688
5,5.0,3,6,-0.9999852977795884
5,5.0,3,8,-0.998145276315439
5,5.0,9,7,-0.9774335285583964
5,5.0,9,5,-0.9993681530535514
5,5.0,9,2,-0.9996595292009678
5,5.0,9,9,-0.9950424248195356
5,5.0,9,0,-0.9999036318087164
5,5.0,9,1,-0.9997684687341984
5,5.0,9,3,-0.9939092496053376
5,5.0,9,4,-0.7214093253186351
5,5.0,9,6,-0.9968807162941238
5,5.0,9,8,-0.9060665091384824
5,5.0,1,7,-0.99989229769385
5,5.0,1,5,-0.6472706168705652
5,5.0,1,2,-0.9981348774241388
5,5.0,1,9,-0.9969876153697108
5,5.0,1,0,-0.9963001267498008
5,5.0,1,1,-0.9880229710298376
5,5.0,1,3,-0.8792319520173152
5,5.0,1,4,-0.9743612355789414
5,5.0,1,6,-0.9787953510020984
5,5.0,1,8,-0.996025324547792
5,5.0,2,7,-0.9994269210603528
5,5.0,2,5,-0.9882787930786048
5,5.0,2,2,-0.9971339360250008
5,5.0,2,9,-0.9979824063453098
5,5.0,2,0,-0.993374510005205
5,5.0,2,1,-0.9321505218053696
5,5.0,2,3,-0.9945209962303352
5,5.0,2,4,-0.9941850836104849
5,5.0,2,6,-0.975595718335662
5,5.0,2,8,-0.9968270342637748
5,5.0,5,7,-0.9990441894255904
5,5.0,5,5,-0.9969849407399752
5,5.0,5,2,-0.997394487930142
5,5.0,5,9,-0.996358721287811
5,5.0,5,0,-0.788412548364472
5,5.0,5,1,-0.9921310671642288
5,5.0,5,3,-0.9976314601740212
5,5.0,5,4,-0.9999824347530282
5,5.0,5,6,-0.980931075320614
5,5.0,5,8,-0.9928722452154232
5,5.0,8,7,-0.9964981374842872
5,5.0,8,5,-0.997546888255178
5,5.0,8,2,-0.9898337143921752
5,5.0,8,9,-0.9995663282320424
5,5.0,8,0,-0.9987999540245314
5,5.0,8,1,-0.985561030165927
5,5.0,8,3,-0.9938128848755436
5,5.0,8,4,-0.9990119325667752
5,5.0,8,6,-0.977849034350454
5,5.0,8,8,-0.9969407552615104
5,8.0,4,7,-0.9891401470929074
5,8.0,4,5,-0.9999135705373366
5,8.0,4,2,-0.9609120643045456
5,8.0,4,9,-0.9992061560991914
5,8.0,4,0,-0.9944550608378092
5,8.0,4,1,-0.9931813327487578
5,8.0,4,3,-0.9952883112317138
5,8.0,4,4,-0.9662517082255068
5,8.0,4,6,-0.997283776252399
5,8.0,4,8,-0.9830222453065192
5,8.0,6,7,-0.9998223506654896
5,8.0,6,5,-0.9995396801862212
5,8.0,6,2,-0.9839443764528902
5,8.0,6,9,-0.9903009676492268
5,8.0,6,0,-0.9867903083053384
5,8.0,6,1,-0.9234215653161568
5,8.0,6,3,-0.9039368651822712
5,8.0,6,4,-0.8836180560749085
5,8.0,6,6,-0.9742195354062352
5,8.0,6,8,-0.9600154554885982
5,8.0,0,7,-0.952920658201927
5,8.0,0,5,-0.9994150620988814
5,8.0,0,2,-0.9917982294120922
5,8.0,0,9,-0.9991707172045606
5,8.0,0,0,-0.9812671859660343
5,8.0,0,1,-0.9285106032913084
5,8.0,0,3,-0.9999772247620158
5,8.0,0,4,-0.8015374680488578
5,8.0,0,6,-0.9294430282275667
5,8.0,0,8,-0.997079345480866
5,8.0,7,7,-0.9970120788988668
5,8.0,7,5,-0.970712882568028
5,8.0,7,2,-0.9910984492719456
5,8.0,7,9,-0.9883771837929682
5,8.0,7,0,-0.9588360403506953
5,8.0,7,1,-0.9825258812195896
5,8.0,7,3,-0.9985830909270376
5,8.0,7,4,-0.99038871523869
5,8.0,7,6,-0.999661920513077
5,8.0,7,8,-0.993684640973561
5,8.0,3,7,-0.9999515813522074
5,8.0,3,5,-0.9514780182214684
5,8.0,3,2,-0.9913476792103488
5,8.0,3,9,-0.9842666722658646
5,8.0,3,0,-0.9585236571195588
5,8.0,3,1,-0.8666852046443544
5,8.0,3,3,-0.9998408080385572
5,8.0,3,4,-0.9356449012332876
5,8.0,3,6,-0.8086571391778719
5,8.0,3,8,-0.9704314171521894
5,8.0,9,7,-0.992960920615008
5,8.0,9,5,-0.865196675694752
5,8.0,9,2,-0.8608714182513182
5,8.0,9,9,-0.9476645096743496
5,8.0,9,0,-0.892554951623687
5,8.0,9,1,-0.9875337022836724
5,8.0,9,3,-0.99727348931387
5,8.0,9,4,-0.8610896623191822
5,8.0,9,6,-0.6263207393158261
5,8.0,9,8,-0.992941886966383
5,8.0,1,7,-0.99898597399427
5,8.0,1,5,-0.9882084942902446
5,8.0,1,2,-0.9756127801769628
5,8.0,1,9,-0.997852933440714
5,8.0,1,0,-0.8952581988760443
5,8.0,1,1,-0.9904877706845006
5,8.0,1,3,-0.9659315526588657
5,8.0,1,4,-0.9062541744639446
5,8.0,1,6,-0.9985829116724692
5,8.0,1,8,-0.9424069056649752
5,8.0,2,7,-0.9974774513689252
5,8.0,2,5,-0.9774991984049304
5,8.0,2,2,-0.9878973296180172
5,8.0,2,9,-0.997043082417416
5,8.0,2,0,-0.9095406254395946
5,8.0,2,1,-0.9855382611797212
5,8.0,2,3,-0.5864222470159456
5,8.0,2,4,-0.9964522960734472
5,8.0,2,6,-0.9947009312989508
5,8.0,2,8,-0.9242163268059402
5,8.0,5,7,-0.9999355576089832
5,8.0,5,5,-0.9952729970929638
5,8.0,5,2,-0.980254248371738
5,8.0,5,9,-0.9997121739529716
5,8.0,5,0,-0.969896708498902
5,8.0,5,1,-0.9935354328450308
5,8.0,5,3,-0.998180149894352
5,8.0,5,4,-0.9814558469614844
5,8.0,5,6,-0.999938871191782
5,8.0,5,8,-0.7415578762628546
5,8.0,8,7,-0.999201499346624
5,8.0,8,5,-0.8856039460099505
5,8.0,8,2,-0.9845142621206322
5,8.0,8,9,-0.9451817046066322
5,8.0,8,0,-0.9865319726637738
5,8.0,8,1,-0.9125719360849688
5,8.0,8,3,-0.9981765226274664
5,8.0,8,4,-0.980476200293264
5,8.0,8,6,-0.9965555931118404
5,8.0,8,8,-0.9360455286392428
5,10.0,4,7,-0.980149335259621
5,10.0,4,5,-0.9952086581707864
5,10.0,4,2,-0.9311069682552876
5,10.0,4,9,-0.9751595357878792
5,10.0,4,0,-0.919063536528476
5,10.0,4,1,-0.7509998570115126
5,10.0,4,3,-0.9007856253188584
5,10.0,4,4,-0.971687889337935
5,10.0,4,6,-0.9840381400674428
5,10.0,4,8,-0.9734987844230693
5,10.0,6,7,-0.9996042597197704
5,10.0,6,5,-0.9214306932013784
5,10.0,6,2,-0.9864727393044904
5,10.0,6,9,-0.9971109963345586
5,10.0,6,0,-0.93176621366928
5,10.0,6,1,-0.7694778209447574
5,10.0,6,3,-0.8023640442189799
5,10.0,6,4,-0.748852852586067
5,10.0,6,6,-0.99956308137565
5,10.0,6,8,-0.9968789353936814
5,10.0,0,7,-0.993540351255784
5,10.0,0,5,-0.9420092853505136
5,10.0,0,2,-0.9764760558256004
5,10.0,0,9,-0.956510422095764
5,10.0,0,0,-0.8816021159384005
5,10.0,0,1,-0.9190155304625242
5,10.0,0,3,-0.4382388803971293
5,10.0,0,4,-0.6382725203764176
5,10.0,0,6,-0.9988268300531312
5,10.0,0,8,-0.9058933988481748
5,10.0,7,7,-0.847619183943002
5,10.0,7,5,-0.997517217976474
5,10.0,7,2,-0.9875975213416612
5,10.0,7,9,-0.965088120734466
5,10.0,7,0,-0.955856470351318
5,10.0,7,1,-0.9937165706010854
5,10.0,7,3,-0.9863573952292723
5,10.0,7,4,-0.989177455295366
5,10.0,7,6,-0.9877215608611252
5,10.0,7,8,-0.966483360402588
5,10.0,3,7,-0.9897727217942084
5,10.0,3,5,-0.9861615370356506
5,10.0,3,2,-0.9849655554816498
5,10.0,3,9,-0.8264582903105168
5,10.0,3,0,-0.9970084061330662
5,10.0,3,1,-0.9817203468933852
5,10.0,3,3,-0.9307187669051084
5,10.0,3,4,-0.8683625730766039
5,10.0,3,6,-0.9950297729577268
5,10.0,3,8,-0.8967003299318541
5,10.0,9,7,-0.9526749238682554
5,10.0,9,5,-0.9999646378209948
5,10.0,9,2,-0.8529367273470411
5,10.0,9,9,-0.9388740066808472
5,10.0,9,0,-0.9631167091592115
5,10.0,9,1,-0.8562405759320028
5,10.0,9,3,-0.9845667692802248
5,10.0,9,4,-0.7795166489281321
5,10.0,9,6,-0.9209657161625406
5,10.0,9,8,-0.9683623108164748
5,10.0,1,7,-0.9025217461481504
5,10.0,1,5,-0.8630299427925046
5,10.0,1,2,-0.984517744581176
5,10.0,1,9,-0.9884712927089012
5,10.0,1,0,-0.9811908570986404
5,10.0,1,1,-0.9717648118919954
5,10.0,1,3,-0.7747548140074032
5,10.0,1,4,-0.9293739055970012
5,10.0,1,6,-0.9034568741072544
5,10.0,1,8,-0.8955239071964339
5,10.0,2,7,-0.9498784968171212
5,10.0,2,5,-0.9914862671407308
5,10.0,2,2,-0.9498784968171212
5,10.0,2,9,-0.997251537093973
5,10.0,2,0,-0.9503077892184472
5,10.0,2,1,-0.9985992712288734
5,10.0,2,3,-0.6953290485948177
5,10.0,2,4,-0.9752780266661318
5,10.0,2,6,-0.9926546320006464
5,10.0,2,8,-0.9015747395628736
5,10.0,5,7,-0.9995717186182324
5,10.0,5,5,-0.9854770552865296
5,10.0,5,2,-0.9934869176792044
5,10.0,5,9,-0.906564532394624
5,10.0,5,0,-0.948179968434824
5,10.0,5,1,-0.9916005187786442
5,10.0,5,3,-0.3793970624492216
5,10.0,5,4,-0.955504362974054
5,10.0,5,6,-0.9397595601781752
5,10.0,5,8,-0.9914411480470464
5,10.0,8,7,-0.970432179393782
5,10.0,8,5,-0.973970406363389
5,10.0,8,2,-0.991920053317975
5,10.0,8,9,-0.9610532482714336
5,10.0,8,0,-0.9812612836286552
5,10.0,8,1,-0.9240586915594547
5,10.0,8,3,-0.8467418801089862
5,10.0,8,4,-0.8868968720325167
5,10.0,8,6,-0.880703692971727
5,10.0,8,8,-0.99882513750071
5,2.0,4,7,-0.9994412250534538
5,2.0,4,5,-0.9983634274671356
5,2.0,4,2,-0.9993741720455056
5,2.0,4,9,-0.9991658985008284
5,2.0,4,0,-0.9985243836100348
5,2.0,4,1,-0.9993091483728196
5,2.0,4,3,-0.9976478991829186
5,2.0,4,4,-0.9998720300568494
5,2.0,4,6,-0.9996154755905238
5,2.0,4,8,-0.9999843017646126
5,2.0,6,7,-0.9987256075100645
5,2.0,6,5,-0.9968619631038425
5,2.0,6,2,-0.99822119648225
5,2.0,6,9,-0.999940736682204
5,2.0,6,0,-0.9999947805095248
5,2.0,6,1,-0.9996153224762588
5,2.0,6,3,-0.9986827038553197
5,2.0,6,4,-0.9981687531406632
5,2.0,6,6,-0.9976801814080668
5,2.0,6,8,-0.9987147566560516
5,2.0,0,7,-0.99869003324129
5,2.0,0,5,-0.9986654575828288
5,2.0,0,2,-0.9999829627113996
5,2.0,0,9,-0.998229660271868
5,2.0,0,0,-0.9991111182688228
5,2.0,0,1,-0.9990985880309318
5,2.0,0,3,-0.999587293021726
5,2.0,0,4,-0.99945233926489
5,2.0,0,6,-0.99999654757943
5,2.0,0,8,-0.996560585950122
5,2.0,7,7,-0.8220607546031224
5,2.0,7,5,-0.8508254778623408
5,2.0,7,2,-0.7138368259597995
5,2.0,7,9,-0.8928214270892588
5,2.0,7,0,-0.774515166735359
5,2.0,7,1,-0.8064515721249621
5,2.0,7,3,-0.7337293839645608
5,2.0,7,4,-0.8222832322579935
5,2.0,7,6,-0.8951757305064826
5,2.0,7,8,-0.8816660423278432
5,2.0,3,7,-0.8556368070673256
5,2.0,3,5,-0.8238919486964301
5,2.0,3,2,-0.9712770559360202
5,2.0,3,9,-0.8731450106235426
5,2.0,3,0,-0.978393710426026
5,2.0,3,1,-0.8830112691443889
5,2.0,3,3,-0.9784239379445596
5,2.0,3,4,-0.8469276765070053
5,2.0,3,6,-0.9746517965887728
5,2.0,3,8,-0.8100058637175811
5,2.0,9,7,-0.9993266289712316
5,2.0,9,5,-0.997819356357398
5,2.0,9,2,-0.9993394928044654
5,2.0,9,9,-0.9994617754999412
5,2.0,9,0,-0.9999943216061538
5,2.0,9,1,-0.9998125105454574
5,2.0,9,3,-0.9999998626990624
5,2.0,9,4,-0.9999584735637072
5,2.0,9,6,-0.9997741402343608
5,2.0,9,8,-0.92057990408743
5,2.0,1,7,-0.910644352128497
5,2.0,1,5,-0.4374884549971265
5,2.0,1,2,-0.918534587934124
5,2.0,1,9,-0.910654286763676
5,2.0,1,0,-0.4166263604966321
5,2.0,1,1,-0.4192417631865811
5,2.0,1,3,-0.6181609875060351
5,2.0,1,4,-0.8795368299111559
5,2.0,1,6,-0.6100397131533261
5,2.0,1,8,-0.8957036201283776
5,2.0,2,7,-0.812704827380492
5,2.0,2,5,-0.6308253406066417
5,2.0,2,2,-0.7968845042492673
5,2.0,2,9,-0.6084222063885106
5,2.0,2,0,-0.6022509178343741
5,2.0,2,1,-0.6071998427805806
5,2.0,2,3,-0.5727523195602712
5,2.0,2,4,-0.6290221232852327
5,2.0,2,6,-0.357493027425428
5,2.0,2,8,-0.822172136268021
5,2.0,5,7,-0.975112322543245
5,2.0,5,5,-0.8779357966451407
5,2.0,5,2,-0.8422480474446313
5,2.0,5,9,-0.990631010468786
5,2.0,5,0,-0.6518320536064396
5,2.0,5,1,-0.8699793266164354
5,2.0,5,3,-0.6619832920275465
5,2.0,5,4,-0.872852186099769
5,2.0,5,6,-0.9927536572532956
5,2.0,5,8,-0.998729079788975
5,2.0,8,7,-0.9999588698523344
5,2.0,8,5,-0.9953236895731088
5,2.0,8,2,-0.999793464789272
5,2.0,8,9,-0.9999657486363696
5,2.0,8,0,-0.9598084641284822
5,2.0,8,1,-0.999839741818921
5,2.0,8,3,-0.962860143092359
5,2.0,8,4,-0.9989841808642222
5,2.0,8,6,-0.99903438690925
5,2.0,8,8,-0.9999508516549624
8,4.0,4,7,-0.9994439714010536
8,4.0,4,5,-0.9948377789385788
8,4.0,4,2,-0.9908355771903716
8,4.0,4,9,-0.9996248264285502
8,4.0,4,0,-0.9996646048547776
8,4.0,4,1,-0.9964137196274242
8,4.0,4,3,-0.9991908773339218
8,4.0,4,4,-0.9979984736303118
8,4.0,4,6,-0.9983902288520836
8,4.0,4,8,-0.9997986009017588
8,4.0,6,7,-0.9979693868397416
8,4.0,6,5,-0.9994649696796823
8,4.0,6,2,-0.9999068853304024
8,4.0,6,9,-0.9991966342913506
8,4.0,6,0,-0.999953970880428
8,4.0,6,1,-0.9995491645049256
8,4.0,6,3,-0.9963706407993528
8,4.0,6,4,-0.9951762367058384
8,4.0,6,6,-0.9966060973562978
8,4.0,6,8,-0.9997566103227232
8,4.0,0,7,-0.9994973315725006
8,4.0,0,5,-0.9924630073814998
8,4.0,0,2,-0.9999572440296248
8,4.0,0,9,-0.9995812055784749
8,4.0,0,0,-0.9998853900603348
8,4.0,0,1,-0.9993066169736128
8,4.0,0,3,-0.9992168439771034
8,4.0,0,4,-0.998791277800555
8,4.0,0,6,-0.999814580776703
8,4.0,0,8,-0.996914867246009
8,4.0,7,7,-0.9980898640016086
8,4.0,7,5,-0.9970018921643804
8,4.0,7,2,-0.9787497995381612
8,4.0,7,9,-0.9998436731647332
8,4.0,7,0,-0.9967067788240264
8,4.0,7,1,-0.9989790193463496
8,4.0,7,3,-0.9999740700737084
8,4.0,7,4,-0.9997255555703828
8,4.0,7,6,-0.9289310254737814
8,4.0,7,8,-0.9740871019169036
8,4.0,3,7,-0.9895530221485672
8,4.0,3,5,-0.9968750429927178
8,4.0,3,2,-0.988802730927792
8,4.0,3,9,-0.945667577719953
8,4.0,3,0,-0.9943529586977808
8,4.0,3,1,-0.9999441580999324
8,4.0,3,3,-0.9969959566803202
8,4.0,3,4,-0.9870475043133952
8,4.0,3,6,-0.9985323334525168
8,4.0,3,8,-0.9815750005304288
8,4.0,9,7,-0.9997937919670318
8,4.0,9,5,-0.9998931330784504
8,4.0,9,2,-0.9999460913822732
8,4.0,9,9,-0.9973071895746208
8,4.0,9,0,-0.9689882870447648
8,4.0,9,1,-0.9991049767309624
8,4.0,9,3,-0.999899179550356
8,4.0,9,4,-0.9906643493352092
8,4.0,9,6,-0.995381942806322
8,4.0,9,8,-0.9994999201408684
8,4.0,1,7,-0.9041240643674252
8,4.0,1,5,-0.9995062713405996
8,4.0,1,2,-0.9989558816846572
8,4.0,1,9,-0.9980135698949252
8,4.0,1,0,-0.9895751618013208
8,4.0,1,1,-0.99182900330165
8,4.0,1,3,-0.9993261612162392
8,4.0,1,4,-0.9996220104661204
8,4.0,1,6,-0.999947065964258
8,4.0,1,8,-0.9986380017177772
8,4.0,2,7,-0.9855781141182328
8,4.0,2,5,-0.9963446618024742
8,4.0,2,2,-0.9729312451860016
8,4.0,2,9,-0.9984798124841832
8,4.0,2,0,-0.9244917711587912
8,4.0,2,1,-0.9987348843252124
8,4.0,2,3,-0.9999735638123076
8,4.0,2,4,-0.9939259763329532
8,4.0,2,6,-0.9862993361997512
8,4.0,2,8,-0.9897039134692656
8,4.0,5,7,-0.9998132198936506
8,4.0,5,5,-0.9684088758299992
8,4.0,5,2,-0.9956363755205828
8,4.0,5,9,-0.999684778229634
8,4.0,5,0,-0.9979851733702496
8,4.0,5,1,-0.9994316487017822
8,4.0,5,3,-0.9978164019816972
8,4.0,5,4,-0.9940284765895788
8,4.0,5,6,-0.9969744695946025
8,4.0,5,8,-0.998736972574196
8,4.0,8,7,-0.9977198412595386
8,4.0,8,5,-0.9957088278095948
8,4.0,8,2,-0.9954996476837348
8,4.0,8,9,-0.9999857320074488
8,4.0,8,0,-0.999999767245002
8,4.0,8,1,-0.9983071069016928
8,4.0,8,3,-0.9997426826786804
8,4.0,8,4,-0.9971947782158692
8,4.0,8,6,-0.9999922960876784
8,4.0,8,8,-0.9999997312845428
8,9.0,4,7,-0.9956858091462868
8,9.0,4,5,-0.9960674724565022
8,9.0,4,2,-0.9760173756403626
8,9.0,4,9,-0.9909226873820304
8,9.0,4,0,-0.9978899266918644
8,9.0,4,1,-0.9954440022493752
8,9.0,4,3,-0.9985519265539432
8,9.0,4,4,-0.973910951534894
8,9.0,4,6,-0.9965741838955042
8,9.0,4,8,-0.971261432630247
8,9.0,6,7,-0.9998320932618552
8,9.0,6,5,-0.992024176662182
8,9.0,6,2,-0.961507720828508
8,9.0,6,9,-0.998088580195508
8,9.0,6,0,-0.9994568616677753
8,9.0,6,1,-0.9998740238126168
8,9.0,6,3,-0.9996912001608376
8,9.0,6,4,-0.9981035490390164
8,9.0,6,6,-0.9986926983918172
8,9.0,6,8,-0.9813786191989288
8,9.0,0,7,-0.953109540408498
8,9.0,0,5,-0.9993592211310712
8,9.0,0,2,-0.9971879143387384
8,9.0,0,9,-0.98821560054596
8,9.0,0,0,-0.990649418282275
8,9.0,0,1,-0.9998922759602488
8,9.0,0,3,-0.9813686634789476
8,9.0,0,4,-0.994278109196616
8,9.0,0,6,-0.9964618239235477
8,9.0,0,8,-0.9999070347307704
8,9.0,7,7,-0.9983567968436772
8,9.0,7,5,-0.9695697554384564
8,9.0,7,2,-0.9848737298945274
8,9.0,7,9,-0.99990500728775
8,9.0,7,0,-0.9997162351686454
8,9.0,7,1,-0.9995174287374112
8,9.0,7,3,-0.9996204289390276
8,9.0,7,4,-0.9997361180638376
8,9.0,7,6,-0.9999944068593414
8,9.0,7,8,-0.9826406442307088
8,9.0,3,7,-0.9427265489561448
8,9.0,3,5,-0.9973841853589202
8,9.0,3,2,-0.9999796592344604
8,9.0,3,9,-0.9985179233088192
8,9.0,3,0,-0.9995591212334772
8,9.0,3,1,-0.9984970811437776
8,9.0,3,3,-0.9994683819650558
8,9.0,3,4,-0.9866286525701076
8,9.0,3,6,-0.9968958751376888
8,9.0,3,8,-0.9995524550284024
8,9.0,9,7,-0.9869403917500426
8,9.0,9,5,-0.998838469358184
8,9.0,9,2,-0.9967899146218028
8,9.0,9,9,-0.9718028111146062
8,9.0,9,0,-0.9925281676986092
8,9.0,9,1,-0.9988787872163826
8,9.0,9,3,-0.9872769941370176
8,9.0,9,4,-0.97013149968055
8,9.0,9,6,-0.9944087155421344
8,9.0,9,8,-0.99913739202827
8,9.0,1,7,-0.9993489403022612
8,9.0,1,5,-0.987401321511106
8,9.0,1,2,-0.9962676358196908
8,9.0,1,9,-0.999828521800648
8,9.0,1,0,-0.9973485417840016
8,9.0,1,1,-0.9048262971607188
8,9.0,1,3,-0.982991396442108
8,9.0,1,4,-0.9874406850375094
8,9.0,1,6,-0.980075772938792
8,9.0,1,8,-0.99993970692945
8,9.0,2,7,-0.9974270344365496
8,9.0,2,5,-0.9895832480244824
8,9.0,2,2,-0.9764285729544891
8,9.0,2,9,-0.9999031968020696
8,9.0,2,0,-0.9978180628532852
8,9.0,2,1,-0.9905947839589656
8,9.0,2,3,-0.9998297001095487
8,9.0,2,4,-0.9999022634782888
8,9.0,2,6,-0.9943525420307678
8,9.0,2,8,-0.9996056755680568
8,9.0,5,7,-0.9907514425987386
8,9.0,5,5,-0.9993208398235216
8,9.0,5,2,-0.9712659310370289
8,9.0,5,9,-0.9970983233908906
8,9.0,5,0,-0.980988590418816
8,9.0,5,1,-0.9968744240877706
8,9.0,5,3,-0.999996720298233
8,9.0,5,4,-0.9896547398488996
8,9.0,5,6,-0.9997737305823148
8,9.0,5,8,-0.9606793622023668
8,9.0,8,7,-0.999375579220359
8,9.0,8,5,-0.9964431777417764
8,9.0,8,2,-0.937499958309383
8,9.0,8,9,-0.9966129862180833
8,9.0,8,0,-0.9840771559052351
8,9.0,8,1,-0.9930955884184608
8,9.0,8,3,-0.9999538674646096
8,9.0,8,4,-0.9975714004952008
8,9.0,8,6,-0.999984276727556
8,9.0,8,8,-0.9853360089323946
8,6.0,4,7,-0.9973293792181176
8,6.0,4,5,-0.997672263987928
8,6.0,4,2,-0.9874298019329906
8,6.0,4,9,-0.9994742353922847
8,6.0,4,0,-0.9993818353248144
8,6.0,4,1,-0.9913906958474232
8,6.0,4,3,-0.9963817002670032
8,6.0,4,4,-0.9965981528707232
8,6.0,4,6,-0.998174872777824
8,6.0,4,8,-0.9958975806725552
8,6.0,6,7,-0.9991831474687416
8,6.0,6,5,-0.999996628010392
8,6.0,6,2,-0.9966703726278328
8,6.0,6,9,-0.9984357436605568
8,6.0,6,0,-0.9972325142852152
8,6.0,6,1,-0.999743608404781
8,6.0,6,3,-0.996129084092654
8,6.0,6,4,-0.9988169011786784
8,6.0,6,6,-0.999101765616034
