num_of_intervals,total_time,target_state_seed,init_seed,final_cost
6,6.0,0,8,-0.8308283824088663
6,6.0,7,7,-0.9999513354295532
6,6.0,7,5,-0.9967628724229518
6,6.0,7,2,-0.9999853571247854
6,6.0,7,9,-0.8808581113260909
6,6.0,7,0,-0.99436527171759
6,6.0,7,1,-0.907929425093952
6,6.0,7,3,-0.8656604335944247
6,6.0,7,4,-0.9927033956450922
6,6.0,7,6,-0.9759369295831662
6,6.0,7,8,-0.9884994882045096
6,6.0,3,7,-0.9942570510044604
6,6.0,3,5,-0.7931985885529924
6,6.0,3,2,-0.9999556170701658
6,6.0,3,9,-0.9464090193760664
6,6.0,3,0,-0.9490853599326629
6,6.0,3,1,-0.9621387936419536
6,6.0,3,3,-0.9938726666274694
6,6.0,3,4,-0.9847731044955452
6,6.0,3,6,-0.982496678880572
6,6.0,3,8,-0.9998845292881914
6,6.0,9,7,-0.9999556462345518
6,6.0,9,5,-0.9745266770763608
6,6.0,9,2,-0.9703901741698796
6,6.0,9,9,-0.9935778408317074
6,6.0,9,0,-0.986308608049524
6,6.0,9,1,-0.9610541430215016
6,6.0,9,3,-0.997446134000962
6,6.0,9,4,-0.9493778142604292
6,6.0,9,6,-0.9915206032071844
6,6.0,9,8,-0.9920244037971964
6,6.0,1,7,-0.999783030759288
6,6.0,1,5,-0.9998635427277368
6,6.0,1,2,-0.9999890759441908
6,6.0,1,9,-0.9509988230780168
6,6.0,1,0,-0.9480961175645988
6,6.0,1,1,-0.9991645611805272
6,6.0,1,3,-0.9999892504396616
6,6.0,1,4,-0.9941495480724016
6,6.0,1,6,-0.9999824512761494
6,6.0,1,8,-0.9999954460168275
6,6.0,2,7,-0.9997232900466162
6,6.0,2,5,-0.9999678636405942
6,6.0,2,2,-0.9996981562832238
6,6.0,2,9,-0.997935571556532
6,6.0,2,0,-0.9606172736753588
6,6.0,2,1,-0.993915745586391
6,6.0,2,3,-0.9955294506072316
6,6.0,2,4,-0.9992996260320858
6,6.0,2,6,-0.9999589812891744
6,6.0,2,8,-0.9568278851874326
6,6.0,5,7,-0.960403397910376
6,6.0,5,5,-0.9960166586545868
6,6.0,5,2,-0.9889262985119092
6,6.0,5,9,-0.8556488047870481
6,6.0,5,0,-0.9999747218986133
6,6.0,5,1,-0.9999405721005517
6,6.0,5,3,-0.9940865370802926
6,6.0,5,4,-0.9875206358639976
6,6.0,5,6,-0.9992599577302754
6,6.0,5,8,-0.9816847237137444
6,6.0,8,7,-0.9530133738964088
6,6.0,8,5,-0.9918454695614228
6,6.0,8,2,-0.9803145025547249
6,6.0,8,9,-0.9997043021172216
6,6.0,8,0,-0.9999364698415756
6,6.0,8,1,-0.9689831569005822
6,6.0,8,3,-0.936756337577495
6,6.0,8,4,-0.9975880353735586
6,6.0,8,6,-0.9886637245555032
6,6.0,8,8,-0.934695280194424
6,12.0,4,7,-0.8188504905878669
6,12.0,4,5,-0.7813583635936681
6,12.0,4,2,-0.4715818912293181
6,12.0,4,9,-0.8264356298930023
6,12.0,4,0,-0.8702944993425183
6,12.0,4,1,-0.7997440715351412
6,12.0,4,3,-0.8212796223571375
6,12.0,4,4,-0.9128814255313644
6,12.0,4,6,-0.9553841520454636
6,12.0,4,8,-0.8447180553756589
6,12.0,6,7,-0.97645674676447
6,12.0,6,5,-0.4621896948602572
6,12.0,6,2,-0.6033248867444206
6,12.0,6,9,-0.8549628058193427
6,12.0,6,0,-0.4968657493714521
6,12.0,6,1,-0.6879729447655191
6,12.0,6,3,-0.6552011167939651
6,12.0,6,4,-0.8826001793286914
6,12.0,6,6,-0.5527057008931217
6,12.0,6,8,-0.3453671296678958
6,12.0,0,7,-0.8584160488637882
6,12.0,0,5,-0.9123866440851928
6,12.0,0,2,-0.938183476739228
6,12.0,0,9,-0.6831767907695694
6,12.0,0,0,-0.7662142291655123
6,12.0,0,1,-0.6887803800882006
6,12.0,0,3,-0.8048362718674705
6,12.0,0,4,-0.2586770310357191
6,12.0,0,6,-0.8906889677570389
6,12.0,0,8,-0.9774977235592202
6,12.0,7,7,-0.764831178527341
6,12.0,7,5,-0.8729451605668697
6,12.0,7,2,-0.6776149158055014
6,12.0,7,9,-0.5157647167566601
6,12.0,7,0,-0.9607962542557557
6,12.0,7,1,-0.4374071892071462
6,12.0,7,3,-0.8059851038511011
6,12.0,7,4,-0.8822270783459377
6,12.0,7,6,-0.4748931047495844
6,12.0,7,8,-0.488002560869608
6,12.0,3,7,-0.4692484230480813
6,12.0,3,5,-0.6251214134817776
6,12.0,3,2,-0.9089773386242752
6,12.0,3,9,-0.7255190633509588
6,12.0,3,0,-0.4289330482798699
6,12.0,3,1,-0.1811408891785927
6,12.0,3,3,-0.3578931628138805
6,12.0,3,4,-0.4289420551026263
6,12.0,3,6,-0.7201598772143725
6,12.0,3,8,-0.8644602708445063
6,12.0,9,7,-0.7829827479777255
6,12.0,9,5,-0.8194739886417549
6,12.0,9,2,-0.7041188700740341
6,12.0,9,9,-0.9582386464486206
6,12.0,9,0,-0.8873379102711008
6,12.0,9,1,-0.2140629818048507
6,12.0,9,3,-0.9248330301757436
6,12.0,9,4,-0.7818790804443512
6,12.0,9,6,-0.9024210164613828
6,12.0,9,8,-0.7427120873780856
6,12.0,1,7,-0.7676222488042473
6,12.0,1,5,-0.914020877113816
6,12.0,1,2,-0.8850258803715226
6,12.0,1,9,-0.8052330940088782
6,12.0,1,0,-0.8624537403187037
6,12.0,1,1,-0.7345780542014397
6,12.0,1,3,-0.920857008856639
6,12.0,1,4,-0.8314681299401601
6,12.0,1,6,-0.6952999683800998
6,12.0,1,8,-0.7264112050039858
6,12.0,2,7,-0.9388284912659092
6,12.0,2,5,-0.9472322674916788
6,12.0,2,2,-0.9245878488493192
6,12.0,2,9,-0.8710249705754123
6,12.0,2,0,-0.9810479619230346
6,12.0,2,1,-0.8295134689741444
6,12.0,2,3,-0.5413846208242507
6,12.0,2,4,-0.8407629806136443
6,12.0,2,6,-0.6922946821398279
6,12.0,2,8,-0.6027645468969215
6,12.0,5,7,-0.9074023492114996
6,12.0,5,5,-0.9480361322560502
6,12.0,5,2,-0.8680534800384742
6,12.0,5,9,-0.8769218935070802
6,12.0,5,0,-0.8159316223044548
6,12.0,5,1,-0.9111438109108856
6,12.0,5,3,-0.9487450882016708
6,12.0,5,4,-0.9104678438875394
6,12.0,5,6,-0.3967681244476433
6,12.0,5,8,-0.7149874792401243
6,12.0,8,7,-0.357081008152989
6,12.0,8,5,-0.9178221238290222
6,12.0,8,2,-0.5297111459241476
6,12.0,8,9,-0.8887780592782101
6,12.0,8,0,-0.6772549652026859
6,12.0,8,1,-0.703393228546966
6,12.0,8,3,-0.7942286016687218
6,12.0,8,4,-0.6433473520617665
6,12.0,8,6,-0.5236003126407401
6,12.0,8,8,-0.8231027206896954
6,7.0,4,7,-0.9948256561105132
6,7.0,4,5,-0.9993994149728564
6,7.0,4,2,-0.998357307070004
6,7.0,4,9,-0.9967577858676888
6,7.0,4,0,-0.9996162717243068
6,7.0,4,1,-0.9994046303960704
6,7.0,4,3,-0.9457712164457084
6,7.0,4,4,-0.9990855130220432
6,7.0,4,6,-0.933756272519466
6,7.0,4,8,-0.9737381447272828
6,7.0,6,7,-0.9872803603563012
6,7.0,6,5,-0.9977808829504056
6,7.0,6,2,-0.9800112988764648
6,7.0,6,9,-0.999539942891997
6,7.0,6,0,-0.8777497576038142
6,7.0,6,1,-0.8924603356966209
6,7.0,6,3,-0.9998085191712458
6,7.0,6,4,-0.992360429547564
6,7.0,6,6,-0.9995390017055548
6,7.0,6,8,-0.965623566955114
6,7.0,0,7,-0.9915315373326288
6,7.0,0,5,-0.9997563052971712
6,7.0,0,2,-0.9873231673393952
6,7.0,0,9,-0.9972345277958008
6,7.0,0,0,-0.9776015652378596
6,7.0,0,1,-0.9784847623666272
6,7.0,0,3,-0.990185406869244
6,7.0,0,4,-0.9989856452826488
6,7.0,0,6,-0.999155161775217
6,7.0,0,8,-0.9926284037131372
6,7.0,7,7,-0.9957021009228793
6,7.0,7,5,-0.9987732052746292
6,7.0,7,2,-0.9912313058072784
6,7.0,7,9,-0.963307075059098
6,7.0,7,0,-0.9942465074636666
6,7.0,7,1,-0.8559360477540073
6,7.0,7,3,-0.9984821634475752
6,7.0,7,4,-0.998500099048425
6,7.0,7,6,-0.982495654289382
6,7.0,7,8,-0.9960119133510934
6,7.0,3,7,-0.984983449753716
6,7.0,3,5,-0.8943940016608177
6,7.0,3,2,-0.9988690208260202
6,7.0,3,9,-0.999853535902024
6,7.0,3,0,-0.9799169680310988
6,7.0,3,1,-0.9335762986628502
6,7.0,3,3,-0.9138159756862998
6,7.0,3,4,-0.9952501918610565
6,7.0,3,6,-0.9947067954240156
6,7.0,3,8,-0.999967531709358
6,7.0,9,7,-0.9796051355755891
6,7.0,9,5,-0.9993359582721354
6,7.0,9,2,-0.9951833754657003
6,7.0,9,9,-0.9932622031096436
6,7.0,9,0,-0.6268018331886461
6,7.0,9,1,-0.8972321651624393
6,7.0,9,3,-0.9995957578845234
6,7.0,9,4,-0.8996575492690846
6,7.0,9,6,-0.9988799905856706
6,7.0,9,8,-0.932792414243376
6,7.0,1,7,-0.9928254420154062
6,7.0,1,5,-0.9988207641645184
6,7.0,1,2,-0.986781882698606
6,7.0,1,9,-0.8059969921667013
6,7.0,1,0,-0.8445982431550821
6,7.0,1,1,-0.8726591482433932
6,7.0,1,3,-0.9995584013779938
6,7.0,1,4,-0.9992572128743624
6,7.0,1,6,-0.9974488629994476
6,7.0,1,8,-0.9890264004545544
6,7.0,2,7,-0.9902310824976276
6,7.0,2,5,-0.983739253479779
6,7.0,2,2,-0.9997839288550132
6,7.0,2,9,-0.7428398313268073
6,7.0,2,0,-0.9991003291767536
6,7.0,2,1,-0.999838261257021
6,7.0,2,3,-0.9801227278086736
6,7.0,2,4,-0.999622014410175
6,7.0,2,6,-0.9981696996768312
6,7.0,2,8,-0.5242720468136118
6,7.0,5,7,-0.9871970227545948
6,7.0,5,5,-0.9801005635474288
6,7.0,5,2,-0.9988817615561718
6,7.0,5,9,-0.9911708694345792
6,7.0,5,0,-0.9877742969422512
6,7.0,5,1,-0.983208935529653
6,7.0,5,3,-0.998873350017904
6,7.0,5,4,-0.983194243942623
6,7.0,5,6,-0.9979609351480035
6,7.0,5,8,-0.9988656665622828
6,7.0,8,7,-0.995318457488677
6,7.0,8,5,-0.975939028145545
6,7.0,8,2,-0.9585078138545534
6,7.0,8,9,-0.9994763883158772
6,7.0,8,0,-0.9219725988201212
6,7.0,8,1,-0.9926024668275164
6,7.0,8,3,-0.7280932143117128
6,7.0,8,4,-0.999121096407451
6,7.0,8,6,-0.993818765391532
6,7.0,8,8,-0.9552701660217968
6,1.0,4,7,-0.5541427871818393
6,1.0,4,5,-0.5055633458846948
6,1.0,4,2,-0.5325628764889151
6,1.0,4,9,-0.5289295110259433
6,1.0,4,0,-0.5639416838963438
6,1.0,4,1,-0.4998375820332546
6,1.0,4,3,-0.53967590304988
6,1.0,4,4,-0.5336437513011519
6,1.0,4,6,-0.5703593043512137
6,1.0,4,8,-0.5164456980199909
6,1.0,6,7,-0.334993790551307
6,1.0,6,5,-0.3446800780575523
6,1.0,6,2,-0.3437394442295994
6,1.0,6,9,-0.388252051993506
6,1.0,6,0,-0.2942254869751077
6,1.0,6,1,-0.3882520518951706
6,1.0,6,3,-0.3672031684160499
6,1.0,6,4,-0.3437394451310396
6,1.0,6,6,-0.3882520519912104
6,1.0,6,8,-0.388252051894585
6,1.0,0,7,-0.256219580471927
6,1.0,0,5,-0.1665781162756883
6,1.0,0,2,-0.1790727049930487
6,1.0,0,9,-0.2278345131787804
6,1.0,0,0,-0.2164691152229989
6,1.0,0,1,-0.1413872308266376
6,1.0,0,3,-0.179072704808563
6,1.0,0,4,-0.1544943890676215
6,1.0,0,6,-0.1749107051720147
6,1.0,0,8,-0.1082371317151242
6,1.0,7,7,-0.2292319048314237
6,1.0,7,5,-0.2434083069630908
6,1.0,7,2,-0.2292319032625967
6,1.0,7,9,-0.3244230083904621
6,1.0,7,0,-0.1490775433964827
6,1.0,7,1,-0.3244230085474299
6,1.0,7,3,-0.2434083057049062
6,1.0,7,4,-0.2292319052826031
6,1.0,7,6,-0.3244230076645524
6,1.0,7,8,-0.3244230053426921
6,1.0,3,7,-0.8097674146619668
6,1.0,3,5,-0.8499189172193884
6,1.0,3,2,-0.8431027244006837
6,1.0,3,9,-0.7462342867012833
6,1.0,3,0,-0.7710075612409567
6,1.0,3,1,-0.8435939393362756
6,1.0,3,3,-0.843102724649111
6,1.0,3,4,-0.8487185956868879
6,1.0,3,6,-0.8324798661966067
6,1.0,3,8,-0.8142284304901843
6,1.0,9,7,-0.4800608315427441
6,1.0,9,5,-0.53905111321714
6,1.0,9,2,-0.5126965753698856
6,1.0,9,9,-0.4789461324760044
6,1.0,9,0,-0.5100586325057282
6,1.0,9,1,-0.5230695007405257
6,1.0,9,3,-0.5630190875034672
6,1.0,9,4,-0.5341292781494327
6,1.0,9,6,-0.5332498829308543
6,1.0,9,8,-0.4672022420796085
6,1.0,1,7,-0.4911251751119024
6,1.0,1,5,-0.6052725536428283
6,1.0,1,2,-0.605272552780535
6,1.0,1,9,-0.5061165033205818
6,1.0,1,0,-0.6052725535572611
6,1.0,1,1,-0.4911251751104923
6,1.0,1,3,-0.6052725536493151
6,1.0,1,4,-0.3821575963598372
6,1.0,1,6,-0.605272553464161
6,1.0,1,8,-0.4911251750527994
6,1.0,2,7,-0.4413636220761578
6,1.0,2,5,-0.4304037969130587
6,1.0,2,2,-0.4413636231167041
6,1.0,2,9,-0.4807679678272695
6,1.0,2,0,-0.4195058702617397
6,1.0,2,1,-0.4514607860761567
6,1.0,2,3,-0.4304038004644822
6,1.0,2,4,-0.4413636206640462
6,1.0,2,6,-0.4807679671103755
6,1.0,2,8,-0.4807679673869034
6,1.0,5,7,-0.799099332406161
6,1.0,5,5,-0.8135829606639832
6,1.0,5,2,-0.8116641172083414
6,1.0,5,9,-0.8174776282408164
6,1.0,5,0,-0.7707613844193097
6,1.0,5,1,-0.7838480434923996
6,1.0,5,3,-0.7567799996790239
6,1.0,5,4,-0.8116641179095652
6,1.0,5,6,-0.8174776284786887
6,1.0,5,8,-0.8130858308379934
6,1.0,8,7,-0.8332687627111275
6,1.0,8,5,-0.8332687662069296
6,1.0,8,2,-0.7632477052767277
6,1.0,8,9,-0.833268766120488
6,1.0,8,0,-0.7728862727175455
6,1.0,8,1,-0.833268765359849
6,1.0,8,3,-0.7505039632404383
6,1.0,8,4,-0.7884178171065191
6,1.0,8,6,-0.8332687662237109
6,1.0,8,8,-0.8332687656811675
6,3.0,4,7,-0.9282317018007592
6,3.0,4,5,-0.9845815165677676
6,3.0,4,2,-0.9980485165840352
6,3.0,4,9,-0.8513186733214808
6,3.0,4,0,-0.978595840891035
6,3.0,4,1,-0.9682873102628872
6,3.0,4,3,-0.9231819852612336
6,3.0,4,4,-0.989781650935911
6,3.0,4,6,-0.9953406032850096
6,3.0,4,8,-0.6311104536410316
6,3.0,6,7,-0.8133719286454576
6,3.0,6,5,-0.9333503829963689
6,3.0,6,2,-0.9105245808383756
6,3.0,6,9,-0.8712469383436456
6,3.0,6,0,-0.971186792380456
6,3.0,6,1,-0.9986100174840398
6,3.0,6,3,-0.8451875474221237
6,3.0,6,4,-0.7117119929678377
6,3.0,6,6,-0.9711867923715994
6,3.0,6,8,-0.8420272441007394
6,3.0,0,7,-0.977057012960343
6,3.0,0,5,-0.987147168859133
6,3.0,0,2,-0.6722701078882015
6,3.0,0,9,-0.8550583221315611
6,3.0,0,0,-0.9391189047890324
6,3.0,0,1,-0.9518478989738024
6,3.0,0,3,-0.9101646441129576
6,3.0,0,4,-0.3895717225491806
6,3.0,0,6,-0.9728097856801324
6,3.0,0,8,-0.6903017866892953
6,3.0,7,7,-0.5670341697024375
6,3.0,7,5,-0.7908256636156442
6,3.0,7,2,-0.6280387429547735
6,3.0,7,9,-0.7494796645929411
6,3.0,7,0,-0.4092868837834378
6,3.0,7,1,-0.7269641659383557
6,3.0,7,3,-0.4613341399136862
6,3.0,7,4,-0.6967919842973322
6,3.0,7,6,-0.9376288477828936
6,3.0,7,8,-0.6496848905456641
6,3.0,3,7,-0.94688562872522
6,3.0,3,5,-0.9825285022108058
6,3.0,3,2,-0.999792609882298
6,3.0,3,9,-0.8987323625487885
6,3.0,3,0,-0.9354181380525596
6,3.0,3,1,-0.948925953601567
6,3.0,3,3,-0.9946137866974288
6,3.0,3,4,-0.972612849282498
6,3.0,3,6,-0.9997621113091338
6,3.0,3,8,-0.9931744908943444
6,3.0,9,7,-0.7618747007923204
6,3.0,9,5,-0.8126851840285266
6,3.0,9,2,-0.9995612916986674
6,3.0,9,9,-0.9836132675680216
6,3.0,9,0,-0.8748721298513377
6,3.0,9,1,-0.8902582808636201
6,3.0,9,3,-0.9999999998008946
6,3.0,9,4,-0.9877314685892596
6,3.0,9,6,-0.9995612918745566
6,3.0,9,8,-0.995263596741058
6,3.0,1,7,-0.9594560514056326
6,3.0,1,5,-0.9594560514136968
6,3.0,1,2,-0.8910043374002155
6,3.0,1,9,-0.9055635649458268
6,3.0,1,0,-0.9657350837474188
6,3.0,1,1,-0.645587646726575
6,3.0,1,3,-0.7896529036432612
6,3.0,1,4,-0.8805279428983539
6,3.0,1,6,-0.8973983829330858
6,3.0,1,8,-0.8861067417952815
6,3.0,2,7,-0.7056217662867394
6,3.0,2,5,-0.8329131922669273
6,3.0,2,2,-0.7626228712508569
6,3.0,2,9,-0.7788657678485612
6,3.0,2,0,-0.9596243942351772
6,3.0,2,1,-0.8426378217244099
6,3.0,2,3,-0.8224613399912855
6,3.0,2,4,-0.8909882009621645
6,3.0,2,6,-0.7103575563185648
6,3.0,2,8,-0.9301047150205268
6,3.0,5,7,-0.7959843082045919
6,3.0,5,5,-0.940576196445564
6,3.0,5,2,-0.9582096863831954
6,3.0,5,9,-0.9778071134870177
6,3.0,5,0,-0.9999999998759848
6,3.0,5,1,-0.8309703844260483
6,3.0,5,3,-0.94510933608226
6,3.0,5,4,-0.9835289585408624
6,3.0,5,6,-0.9617805791893874
6,3.0,5,8,-0.9189506509547044
6,3.0,8,7,-0.9895316800545652
6,3.0,8,5,-0.9895316800367918
6,3.0,8,2,-0.9985794521546264
6,3.0,8,9,-0.9561283934155944
6,3.0,8,0,-0.9501788021665214
6,3.0,8,1,-0.8407654917532238
6,3.0,8,3,-0.9923485735636774
6,3.0,8,4,-0.9407813539977472
6,3.0,8,6,-0.7755196028398721
6,3.0,8,8,-0.979169413036158
6,5.0,4,7,-0.9978319708028226
6,5.0,4,5,-0.9695027120282056
6,5.0,4,2,-0.9932648029480812
6,5.0,4,9,-0.8993159089514803
6,5.0,4,0,-0.9542557997899944
6,5.0,4,1,-0.9852945726204018
6,5.0,4,3,-0.9648527912102752
6,5.0,4,4,-0.9908369086167428
6,5.0,4,6,-0.9990230118742894
6,5.0,4,8,-0.7648453663841169
6,5.0,6,7,-0.999999381669558
6,5.0,6,5,-0.9999974133034468
6,5.0,6,2,-0.8751466093175275
6,5.0,6,9,-0.998519700868692
6,5.0,6,0,-0.999999653539192
6,5.0,6,1,-0.879496415625168
6,5.0,6,3,-0.9471794871483012
6,5.0,6,4,-0.999999307622696
6,5.0,6,6,-0.99475223746511
6,5.0,6,8,-0.9727774911882636
6,5.0,0,7,-0.9961361735731398
6,5.0,0,5,-0.999999874982868
6,5.0,0,2,-0.9178600423022016
6,5.0,0,9,-0.8677639422562978
6,5.0,0,0,-0.9860312468815812
6,5.0,0,1,-0.9999945504779376
6,5.0,0,3,-0.9840074662621608
6,5.0,0,4,-0.8435778890768881
6,5.0,0,6,-0.9825266540322216
6,5.0,0,8,-0.980371699860662
6,5.0,7,7,-0.9997974592691352
6,5.0,7,5,-0.9876342946067505
6,5.0,7,2,-0.9632101659873632
6,5.0,7,9,-0.9927178703065352
6,5.0,7,0,-0.6933417219295535
6,5.0,7,1,-0.9378020843609668
6,5.0,7,3,-0.8363216595379849
6,5.0,7,4,-0.9868289759066822
6,5.0,7,6,-0.851023052394005
6,5.0,7,8,-0.9999999014789812
6,5.0,3,7,-0.990444136308161
6,5.0,3,5,-0.912990679533832
6,5.0,3,2,-0.9999999326824344
6,5.0,3,9,-0.9312748627250726
6,5.0,3,0,-0.978177775917868
6,5.0,3,1,-0.9864940604696104
6,5.0,3,3,-0.9983428457377412
6,5.0,3,4,-0.9628692190425474
6,5.0,3,6,-0.8621298794727962
6,5.0,3,8,-0.8914199503420487
6,5.0,9,7,-0.9842051184949336
6,5.0,9,5,-0.9988202890058084
6,5.0,9,2,-0.997691543246531
6,5.0,9,9,-0.9999999609729164
6,5.0,9,0,-0.7973603779516545
6,5.0,9,1,-0.9965521508577952
6,5.0,9,3,-0.9911251976518632
6,5.0,9,4,-0.9465440899087112
6,5.0,9,6,-0.9979270493446428
6,5.0,9,8,-0.997090607441048
6,5.0,1,7,-0.9553702938895416
6,5.0,1,5,-0.9721324904106992
6,5.0,1,2,-0.991984078282516
6,5.0,1,9,-0.9814538946125736
6,5.0,1,0,-0.8909528105888895
6,5.0,1,1,-0.9917989809736796
6,5.0,1,3,-0.9977745038242848
6,5.0,1,4,-0.9992279157480772
6,5.0,1,6,-0.9999997911508948
6,5.0,1,8,-0.9999997258994026
6,5.0,2,7,-0.9999999305829842
6,5.0,2,5,-0.9514782441883698
6,5.0,2,2,-0.8426453631205867
6,5.0,2,9,-0.859947538360413
6,5.0,2,0,-0.9924794256702264
6,5.0,2,1,-0.872217220456248
6,5.0,2,3,-0.9985660319163252
6,5.0,2,4,-0.9999970218943544
6,5.0,2,6,-0.999999788049437
6,5.0,2,8,-0.975528930007844
6,5.0,5,7,-0.9979968717143536
6,5.0,5,5,-0.999999401046267
6,5.0,5,2,-0.9971079993960776
6,5.0,5,9,-0.9999999086234398
6,5.0,5,0,-0.9999997194813468
6,5.0,5,1,-0.998625486491778
6,5.0,5,3,-0.9999987677485884
6,5.0,5,4,-0.9987893247154092
6,5.0,5,6,-0.999999712603352
6,5.0,5,8,-0.9401996335851598
6,5.0,8,7,-0.9643259956848012
6,5.0,8,5,-0.9999978539803632
6,5.0,8,2,-0.9999995481383456
6,5.0,8,9,-0.8653100251003695
6,5.0,8,0,-0.9566295635243568
6,5.0,8,1,-0.8546607776306007
6,5.0,8,3,-0.9998989504764622
6,5.0,8,4,-0.999999934463056
6,5.0,8,6,-0.99978626746179
6,5.0,8,8,-0.9015539485739776
6,8.0,4,7,-0.961029377652586
6,8.0,4,5,-0.9091686122652884
6,8.0,4,2,-0.9897875213244396
6,8.0,4,9,-0.997661090291566
6,8.0,4,0,-0.9118584214091208
6,8.0,4,1,-0.9638383262947215
6,8.0,4,3,-0.9590244431243165
6,8.0,4,4,-0.997916285685276
6,8.0,4,6,-0.9726637556212544
6,8.0,4,8,-0.9695684887046602
6,8.0,6,7,-0.8748711572011367
6,8.0,6,5,-0.715598756306791
6,8.0,6,2,-0.9924805264200116
6,8.0,6,9,-0.9811781014449132
6,8.0,6,0,-0.8602759814738691
6,8.0,6,1,-0.9981811594437594
6,8.0,6,3,-0.9048829228482744
6,8.0,6,4,-0.9369761243092192
6,8.0,6,6,-0.9398316559512876
6,8.0,6,8,-0.9355638386336472
6,8.0,0,7,-0.9613943170578224
6,8.0,0,5,-0.9697303438579796
6,8.0,0,2,-0.997639063323312
6,8.0,0,9,-0.8717866486705359
6,8.0,0,0,-0.9908082745360766
6,8.0,0,1,-0.9978360448707536
6,8.0,0,3,-0.6021352687626914
6,8.0,0,4,-0.9805413984627326
6,8.0,0,6,-0.959640073719894
6,8.0,0,8,-0.9105836143099773
6,8.0,7,7,-0.967039490529431
6,8.0,7,5,-0.9493221523702352
6,8.0,7,2,-0.9955582425127228
6,8.0,7,9,-0.9740465062169286
6,8.0,7,0,-0.9086038459749836
6,8.0,7,1,-0.9928773938027664
6,8.0,7,3,-0.955153892472713
6,8.0,7,4,-0.9974561302496784
6,8.0,7,6,-0.9956025717469642
6,8.0,7,8,-0.9608598890239524
6,8.0,3,7,-0.9978165197628918
6,8.0,3,5,-0.9966835474567722
6,8.0,3,2,-0.980419768438497
6,8.0,3,9,-0.9963172575305896
6,8.0,3,0,-0.9425581875582176
6,8.0,3,1,-0.9107687164198344
6,8.0,3,3,-0.9960421879999232
6,8.0,3,4,-0.973675719246705
6,8.0,3,6,-0.9077111519510568
6,8.0,3,8,-0.9915540354389796
6,8.0,9,7,-0.953383845109716
6,8.0,9,5,-0.957296175726728
6,8.0,9,2,-0.9802859698357757
6,8.0,9,9,-0.9744712414972546
6,8.0,9,0,-0.99092526568484
6,8.0,9,1,-0.8900875590974442
6,8.0,9,3,-0.9772995208967028
6,8.0,9,4,-0.9905734799249172
6,8.0,9,6,-0.822056897060524
6,8.0,9,8,-0.9172755158850636
6,8.0,1,7,-0.977714176779966
6,8.0,1,5,-0.9465575798857084
6,8.0,1,2,-0.9691258584574268
6,8.0,1,9,-0.9907183484514036
6,8.0,1,0,-0.9678661235165056
6,8.0,1,1,-0.9722231881925072
6,8.0,1,3,-0.9757098048246384
6,8.0,1,4,-0.9706382501917844
6,8.0,1,6,-0.9922440715017016
6,8.0,1,8,-0.941000129568305
6,8.0,2,7,-0.9832486808234384
6,8.0,2,5,-0.9148388776691352
6,8.0,2,2,-0.8727646249370452
6,8.0,2,9,-0.9679261153216226
6,8.0,2,0,-0.8560337432610048
6,8.0,2,1,-0.97834247381457
6,8.0,2,3,-0.98435778782621
6,8.0,2,4,-0.9855443797069532
6,8.0,2,6,-0.9092624424892
6,8.0,2,8,-0.9938091067334658
6,8.0,5,7,-0.9568581995353916
6,8.0,5,5,-0.9700327798558468
6,8.0,5,2,-0.9319039195728116
6,8.0,5,9,-0.9547724839775696
6,8.0,5,0,-0.9738201064711084
6,8.0,5,1,-0.9910266618844952
6,8.0,5,3,-0.882015004872785
6,8.0,5,4,-0.9971941188521428
6,8.0,5,6,-0.8466411876450092
6,8.0,5,8,-0.996031567020974
6,8.0,8,7,-0.9338397983008562
6,8.0,8,5,-0.9931924506578984
6,8.0,8,2,-0.9978794394674408
6,8.0,8,9,-0.9955624751421466
6,8.0,8,0,-0.8273470837305561
6,8.0,8,1,-0.99035266121067
6,8.0,8,3,-0.9155807033826614
6,8.0,8,4,-0.8330362309716837
6,8.0,8,6,-0.9925054523980924
6,8.0,8,8,-0.9951241276708314
6,13.0,4,7,-0.5725394463880449
6,13.0,4,5,-0.8781863758189393
6,13.0,4,2,-0.6329312562844642
6,13.0,4,9,-0.6778982963821064
6,13.0,4,0,-0.2058963662435048
6,13.0,4,1,-0.6892469505904705
6,13.0,4,3,-0.7030165479134692
6,13.0,4,4,-0.7340959834452165
6,13.0,4,6,-0.6623915367098658
6,13.0,4,8,-0.6896988432555329
6,13.0,6,7,-0.7615306306671636
6,13.0,6,5,-0.7000575573699578
6,13.0,6,2,-0.5473447774256422
6,13.0,6,9,-0.6838694815435897
6,13.0,6,0,-0.7412684528655448
6,13.0,6,1,-0.704894568624326
6,13.0,6,3,-0.6607234177303825
6,13.0,6,4,-0.5844575921447456
6,13.0,6,6,-0.8209002395431033
6,13.0,6,8,-0.8507903551787613
6,13.0,0,7,-0.8828749860357163
6,13.0,0,5,-0.4262362851765544
6,13.0,0,2,-0.7340796256739697
6,13.0,0,9,-0.7641053131248554
6,13.0,0,0,-0.9088559012923
6,13.0,0,1,-0.3026362401362943
6,13.0,0,3,-0.6175087124928963
6,13.0,0,4,-0.3017209320871281
6,13.0,0,6,-0.5798534100796978
6,13.0,0,8,-0.7215766839253444
6,13.0,7,7,-0.9107553562940576
6,13.0,7,5,-0.4370317769489213
6,13.0,7,2,-0.7119100452646918
