num_of_intervals,total_time,drift_parameter,taylor_truncate_len,init_seed,target_state_seed,final_cost
1.0,3.0,1.0,20.0,6.0,7.0,-0.6557164185523896
1.0,3.0,1.0,20.0,7.0,7.0,-0.6557164185802816
1.0,3.0,1.0,20.0,8.0,7.0,-0.6557164186188836
1.0,3.0,1.0,20.0,9.0,7.0,-0.5210122339436369
1.0,3.0,1.0,20.0,0.0,8.0,-0.6270414815414874
1.0,3.0,1.0,20.0,1.0,8.0,-0.6270414815420422
1.0,3.0,1.0,20.0,2.0,8.0,-0.6638329223191185
1.0,3.0,1.0,20.0,3.0,8.0,-0.6638329223229904
1.0,3.0,1.0,20.0,4.0,8.0,-0.21047059584357103
1.0,3.0,1.0,20.0,5.0,8.0,-0.6270414815417868
1.0,3.0,1.0,20.0,6.0,8.0,-0.6270414815420575
1.0,3.0,1.0,20.0,7.0,8.0,-0.6270414815350825
1.0,3.0,1.0,20.0,8.0,8.0,-0.6638329223190242
1.0,3.0,1.0,20.0,9.0,8.0,-0.6270414815421146
1.0,3.0,1.0,20.0,0.0,9.0,-0.3800082898105024
1.0,3.0,1.0,20.0,1.0,9.0,-0.38000828981126533
1.0,3.0,1.0,20.0,2.0,9.0,-0.2528939853602897
1.0,3.0,1.0,20.0,3.0,9.0,-0.25289398534294405
1.0,3.0,1.0,20.0,4.0,9.0,-0.17559360962489312
1.0,3.0,1.0,20.0,5.0,9.0,-0.3800082897890377
1.0,3.0,1.0,20.0,6.0,9.0,-0.380008289789748
1.0,3.0,1.0,20.0,7.0,9.0,-0.3800082898001434
1.0,3.0,1.0,20.0,8.0,9.0,-0.25289398535509994
1.0,3.0,1.0,20.0,9.0,9.0,-0.17559360962489312
1.0,3.5,1.0,20.0,0.0,0.0,-0.26615932291143396
1.0,3.5,1.0,20.0,1.0,0.0,-0.2661593225597081
1.0,3.5,1.0,20.0,2.0,0.0,-0.08625290290875465
1.0,3.5,1.0,20.0,3.0,0.0,-0.23689152154685675
1.0,3.5,1.0,20.0,4.0,0.0,-0.4145961463853678
1.0,3.5,1.0,20.0,5.0,0.0,-0.4145961460854565
1.0,3.5,1.0,20.0,6.0,0.0,-0.2661593229250665
1.0,3.5,1.0,20.0,7.0,0.0,-0.26615932427822175
1.0,3.5,1.0,20.0,8.0,0.0,-0.0862529017848799
1.0,3.5,1.0,20.0,9.0,0.0,-0.4145961478730357
1.0,3.5,1.0,20.0,0.0,1.0,-0.3856069420002237
1.0,3.5,1.0,20.0,1.0,1.0,-0.1887304954663988
1.0,3.5,1.0,20.0,2.0,1.0,-0.18873049500511058
1.0,3.5,1.0,20.0,3.0,1.0,-0.020684509734088953
1.0,3.5,1.0,20.0,4.0,1.0,-0.3856069420099685
1.0,3.5,1.0,20.0,5.0,1.0,-0.3856069420582723
1.0,3.5,1.0,20.0,6.0,1.0,-0.3856069420328959
1.0,3.5,1.0,20.0,7.0,1.0,-0.38560694202422113
1.0,3.5,1.0,20.0,8.0,1.0,-0.18873049500730318
1.0,3.5,1.0,20.0,9.0,1.0,-0.3856069420261814
1.0,3.5,1.0,20.0,0.0,2.0,-0.434654650471561
1.0,3.5,1.0,20.0,1.0,2.0,-0.43465465049295476
1.0,3.5,1.0,20.0,2.0,2.0,-0.1720950343608349
1.0,3.5,1.0,20.0,3.0,2.0,-0.17209503516442007
1.0,3.5,1.0,20.0,4.0,2.0,-0.14393030109645444
1.0,3.5,1.0,20.0,5.0,2.0,-0.1439303010286195
1.0,3.5,1.0,20.0,6.0,2.0,-0.4346546504306996
1.0,3.5,1.0,20.0,7.0,2.0,-0.43465465104691625
1.0,3.5,1.0,20.0,8.0,2.0,-0.43465465042385604
1.0,3.5,1.0,20.0,9.0,2.0,-0.1439303011113014
1.0,3.5,1.0,20.0,0.0,3.0,-0.09608614755477873
1.0,3.5,1.0,20.0,1.0,3.0,-0.09608614754835108
1.0,3.5,1.0,20.0,2.0,3.0,-0.11590876846369301
1.0,3.5,1.0,20.0,3.0,3.0,-0.11590876846369301
1.0,3.5,1.0,20.0,4.0,3.0,-0.11592569709789599
1.0,3.5,1.0,20.0,5.0,3.0,-0.11592569709789599
1.0,3.5,1.0,20.0,6.0,3.0,-0.09608614755132333
1.0,3.5,1.0,20.0,7.0,3.0,-0.09608614755507787
1.0,3.5,1.0,20.0,8.0,3.0,-0.09608614727543682
1.0,3.5,1.0,20.0,9.0,3.0,-0.11592569709789599
1.0,3.5,1.0,20.0,0.0,4.0,-0.3466600569536348
1.0,3.5,1.0,20.0,1.0,4.0,-0.3466600569542502
1.0,3.5,1.0,20.0,2.0,4.0,-0.5394774565946859
1.0,3.5,1.0,20.0,3.0,4.0,-0.5394774565946859
1.0,3.5,1.0,20.0,4.0,4.0,-0.5452067214437649
1.0,3.5,1.0,20.0,5.0,4.0,-0.5452067232375014
1.0,3.5,1.0,20.0,6.0,4.0,-0.3466600573753093
1.0,3.5,1.0,20.0,7.0,4.0,-0.5394774565946859
1.0,3.5,1.0,20.0,8.0,4.0,-0.3466600569625322
1.0,3.5,1.0,20.0,9.0,4.0,-0.5452067218238675
1.0,3.5,1.0,20.0,0.0,5.0,-0.5938558172484059
1.0,3.5,1.0,20.0,1.0,5.0,-0.5938558143578218
1.0,3.5,1.0,20.0,2.0,5.0,-0.5938558174963183
1.0,3.5,1.0,20.0,3.0,5.0,-0.3298695194415355
1.0,3.5,1.0,20.0,4.0,5.0,-0.41268749860318443
1.0,3.5,1.0,20.0,5.0,5.0,-0.41268749754584344
1.0,3.5,1.0,20.0,6.0,5.0,-0.5938558141952546
1.0,3.5,1.0,20.0,7.0,5.0,-0.5938558145191556
1.0,3.5,1.0,20.0,8.0,5.0,-0.5938558145294951
1.0,3.5,1.0,20.0,9.0,5.0,-0.41268749802330384
1.0,3.5,1.0,20.0,0.0,6.0,-0.627174148727925
1.0,3.5,1.0,20.0,1.0,6.0,-0.6134540003685005
1.0,3.5,1.0,20.0,2.0,6.0,-0.6134539974769799
1.0,3.5,1.0,20.0,3.0,6.0,-0.2512227786999334
1.0,3.5,1.0,20.0,4.0,6.0,-0.6271741488060106
1.0,3.5,1.0,20.0,5.0,6.0,-0.6271741487229315
1.0,3.5,1.0,20.0,6.0,6.0,-0.6134539974673275
1.0,3.5,1.0,20.0,7.0,6.0,-0.6271741485589784
1.0,3.5,1.0,20.0,8.0,6.0,-0.6134539976112778
1.0,3.5,1.0,20.0,9.0,6.0,-0.6271741487533494
1.0,3.5,1.0,20.0,0.0,7.0,-0.6383404279814999
1.0,3.5,1.0,20.0,1.0,7.0,-0.6383404281304048
1.0,3.5,1.0,20.0,2.0,7.0,-0.6383404281276565
1.0,3.5,1.0,20.0,3.0,7.0,-0.3854784907111287
1.0,3.5,1.0,20.0,4.0,7.0,-0.3399815663272725
1.0,3.5,1.0,20.0,5.0,7.0,-0.3399815663272725
1.0,3.5,1.0,20.0,6.0,7.0,-0.6383404281499186
1.0,3.5,1.0,20.0,7.0,7.0,-0.6383404308595133
1.0,3.5,1.0,20.0,8.0,7.0,-0.6383404293490087
1.0,3.5,1.0,20.0,9.0,7.0,-0.3399815663272725
1.0,3.5,1.0,20.0,0.0,8.0,-0.44890128422722364
1.0,3.5,1.0,20.0,1.0,8.0,-0.44890128418983266
1.0,3.5,1.0,20.0,2.0,8.0,-0.6439749978362237
1.0,3.5,1.0,20.0,3.0,8.0,-0.6439749991006658
1.0,3.5,1.0,20.0,4.0,8.0,-0.4489012842272314
1.0,3.5,1.0,20.0,5.0,8.0,-0.4489012842272043
1.0,3.5,1.0,20.0,6.0,8.0,-0.448901284226725
1.0,3.5,1.0,20.0,7.0,8.0,-0.44890128422950387
1.0,3.5,1.0,20.0,8.0,8.0,-0.6439749985674723
1.0,3.5,1.0,20.0,9.0,8.0,-0.44890128397974444
1.0,3.5,1.0,20.0,0.0,9.0,-0.3477359618306154
1.0,3.5,1.0,20.0,1.0,9.0,-0.3477359619824015
1.0,3.5,1.0,20.0,2.0,9.0,-0.09075148989618556
1.0,3.5,1.0,20.0,3.0,9.0,-0.09075148998198901
1.0,3.5,1.0,20.0,4.0,9.0,-0.013178450402027215
1.0,3.5,1.0,20.0,5.0,9.0,-0.3477359637788721
1.0,3.5,1.0,20.0,6.0,9.0,-0.34773596223158043
1.0,3.5,1.0,20.0,7.0,9.0,-0.34773596173847
1.0,3.5,1.0,20.0,8.0,9.0,-0.0907514898461929
1.0,3.5,1.0,20.0,9.0,9.0,-0.3477359618256393
1.0,4.0,1.0,20.0,0.0,0.0,-0.34241269027417914
1.0,4.0,1.0,20.0,1.0,0.0,-0.34241266701490847
1.0,4.0,1.0,20.0,2.0,0.0,-0.21025482974243268
1.0,4.0,1.0,20.0,3.0,0.0,-0.22735781617505632
1.0,4.0,1.0,20.0,4.0,0.0,-0.331272025098793
1.0,4.0,1.0,20.0,5.0,0.0,-0.33127205704196977
1.0,4.0,1.0,20.0,6.0,0.0,-0.34241266642677276
1.0,4.0,1.0,20.0,7.0,0.0,-0.3424126791921239
1.0,4.0,1.0,20.0,8.0,0.0,-0.2102548302962342
1.0,4.0,1.0,20.0,9.0,0.0,-0.3312720251693605
1.0,4.0,1.0,20.0,0.0,1.0,-0.35599614148083686
1.0,4.0,1.0,20.0,1.0,1.0,-0.15145199218140443
1.0,4.0,1.0,20.0,2.0,1.0,-0.18992611691150504
1.0,4.0,1.0,20.0,3.0,1.0,-0.1514519813920832
1.0,4.0,1.0,20.0,4.0,1.0,-0.07553700098874214
1.0,4.0,1.0,20.0,5.0,1.0,-0.3559961396105384
1.0,4.0,1.0,20.0,6.0,1.0,-0.18992611689253824
1.0,4.0,1.0,20.0,7.0,1.0,-0.3559961480484253
1.0,4.0,1.0,20.0,8.0,1.0,-0.18992612041902135
1.0,4.0,1.0,20.0,9.0,1.0,-0.35599614149040987
1.0,4.0,1.0,20.0,0.0,2.0,-0.4240617676073415
1.0,4.0,1.0,20.0,1.0,2.0,-0.4240618207191503
1.0,4.0,1.0,20.0,2.0,2.0,-0.17419876364852793
1.0,4.0,1.0,20.0,3.0,2.0,-0.17419876314628488
1.0,4.0,1.0,20.0,4.0,2.0,-0.38350185249680463
1.0,4.0,1.0,20.0,5.0,2.0,-0.38350184868124726
1.0,4.0,1.0,20.0,6.0,2.0,-0.424061772034909
