num_of_intervals,total_time,drift_parameter,taylor_truncate_len,init_seed,target_state_seed,final_cost
1.0,3.0,1.0,20.0,5.0,1.0,-0.546660576083578
1.0,3.0,1.0,20.0,6.0,1.0,-0.29552403606962196
1.0,3.0,1.0,20.0,7.0,1.0,-0.2952293947718678
1.0,3.0,1.0,20.0,8.0,1.0,-0.555850080804498
1.0,3.0,1.0,20.0,9.0,1.0,-0.5466685815476802
1.0,3.0,1.0,20.0,0.0,2.0,-0.5495484345995901
1.0,3.0,1.0,20.0,1.0,2.0,-0.5496427418141413
1.0,3.0,1.0,20.0,2.0,2.0,-0.7141164201976057
1.0,3.0,1.0,20.0,3.0,2.0,-0.40020879239882456
1.0,3.0,1.0,20.0,4.0,2.0,-0.41384865256488446
1.0,3.0,1.0,20.0,5.0,2.0,-0.529389705612175
1.0,3.0,1.0,20.0,6.0,2.0,-0.5216683724055466
1.0,3.0,1.0,20.0,7.0,2.0,-0.5430361810254941
1.0,3.0,1.0,20.0,8.0,2.0,-0.7079441034183466
1.0,3.0,1.0,20.0,9.0,2.0,-0.4130770139481372
1.0,3.0,1.0,20.0,0.0,3.0,-0.25227929682008243
1.0,3.0,1.0,20.0,1.0,3.0,-0.17427273548900507
1.0,3.0,1.0,20.0,2.0,3.0,-0.4406529356842882
1.0,3.0,1.0,20.0,3.0,3.0,-0.4535107663638817
1.0,3.0,1.0,20.0,4.0,3.0,-0.3763926207792489
1.0,3.0,1.0,20.0,5.0,3.0,-0.3590845575584523
1.0,3.0,1.0,20.0,6.0,3.0,-0.1848701170418453
1.0,3.0,1.0,20.0,7.0,3.0,-0.24011499863487257
1.0,3.0,1.0,20.0,8.0,3.0,-0.176189611005685
1.0,3.0,1.0,20.0,9.0,3.0,-0.35912531423199867
1.0,3.0,1.0,20.0,0.0,4.0,-0.507151332366709
1.0,3.0,1.0,20.0,1.0,4.0,-0.6217178049215873
1.0,3.0,1.0,20.0,2.0,4.0,-0.6217196382419763
1.0,3.0,1.0,20.0,3.0,4.0,-0.35562321086822707
1.0,3.0,1.0,20.0,4.0,4.0,-0.3616720812320723
1.0,3.0,1.0,20.0,5.0,4.0,-0.5070354769062954
1.0,3.0,1.0,20.0,6.0,4.0,-0.3616720812320723
1.0,3.0,1.0,20.0,7.0,4.0,-0.50800621203246
1.0,3.0,1.0,20.0,8.0,4.0,-0.6217180471978564
1.0,3.0,1.0,20.0,9.0,4.0,-0.5070355837037325
1.0,3.0,1.0,20.0,0.0,5.0,-0.4745359431526646
1.0,3.0,1.0,20.0,1.0,5.0,-0.781896135219037
1.0,3.0,1.0,20.0,2.0,5.0,-0.781880788333882
1.0,3.0,1.0,20.0,3.0,5.0,-0.27049791965777287
1.0,3.0,1.0,20.0,4.0,5.0,-0.17762220162410194
1.0,3.0,1.0,20.0,5.0,5.0,-0.4754906626542128
1.0,3.0,1.0,20.0,6.0,5.0,-0.7821218918968413
1.0,3.0,1.0,20.0,7.0,5.0,-0.5077672804700885
1.0,3.0,1.0,20.0,8.0,5.0,-0.7819369804105437
1.0,3.0,1.0,20.0,9.0,5.0,-0.47453535793102064
1.0,3.0,1.0,20.0,0.0,6.0,-0.10350981562377402
1.0,3.0,1.0,20.0,1.0,6.0,-0.09629320060638527
1.0,3.0,1.0,20.0,2.0,6.0,-0.4837635171686239
1.0,3.0,1.0,20.0,3.0,6.0,-0.016342957556842615
1.0,3.0,1.0,20.0,4.0,6.0,-0.14097846495674393
1.0,3.0,1.0,20.0,5.0,6.0,-0.140110563867498
1.0,3.0,1.0,20.0,6.0,6.0,-0.10340363131356525
1.0,3.0,1.0,20.0,7.0,6.0,-0.10562983097669301
1.0,3.0,1.0,20.0,8.0,6.0,-0.4817298031950447
1.0,3.0,1.0,20.0,9.0,6.0,-0.13733662172584027
1.0,3.0,1.0,20.0,0.0,7.0,-0.4016928259190679
1.0,3.0,1.0,20.0,1.0,7.0,-0.40286401189395177
1.0,3.0,1.0,20.0,2.0,7.0,-0.42078710476214953
1.0,3.0,1.0,20.0,3.0,7.0,-0.26350333825764144
1.0,3.0,1.0,20.0,4.0,7.0,-0.14542992952123246
1.0,3.0,1.0,20.0,5.0,7.0,-0.1463453721477701
1.0,3.0,1.0,20.0,6.0,7.0,-0.4105816120714904
1.0,3.0,1.0,20.0,7.0,7.0,-0.4220920252179751
1.0,3.0,1.0,20.0,8.0,7.0,-0.4017949249009587
1.0,3.0,1.0,20.0,9.0,7.0,-0.10357173131147292
1.0,3.0,1.0,20.0,0.0,8.0,-0.49114805924735816
1.0,3.0,1.0,20.0,1.0,8.0,-0.49303153387314474
1.0,3.0,1.0,20.0,2.0,8.0,-0.8686529559175505
1.0,3.0,1.0,20.0,3.0,8.0,-0.8686529559186992
1.0,3.0,1.0,20.0,4.0,8.0,-0.4096393715705862
1.0,3.0,1.0,20.0,5.0,8.0,-0.44766985158496275
1.0,3.0,1.0,20.0,6.0,8.0,-0.5003754048634902
1.0,3.0,1.0,20.0,7.0,8.0,-0.5078682382726883
1.0,3.0,1.0,20.0,8.0,8.0,-0.8686529561671191
1.0,3.0,1.0,20.0,9.0,8.0,-0.4482402630077095
1.0,3.0,1.0,20.0,0.0,9.0,-0.5764417449392762
1.0,3.0,1.0,20.0,1.0,9.0,-0.2232544139289712
1.0,3.0,1.0,20.0,2.0,9.0,-0.4322159993293602
1.0,3.0,1.0,20.0,3.0,9.0,-0.4283950604838473
1.0,3.0,1.0,20.0,4.0,9.0,-0.5761262861902533
1.0,3.0,1.0,20.0,5.0,9.0,-0.5764317813423598
1.0,3.0,1.0,20.0,6.0,9.0,-0.223275117210354
1.0,3.0,1.0,20.0,7.0,9.0,-0.5761262171566217
1.0,3.0,1.0,20.0,8.0,9.0,-0.4322930265957733
1.0,3.0,1.0,20.0,9.0,9.0,-0.5764406660710194
1.0,4.0,1.0,20.0,0.0,0.0,-0.3864910628602784
1.0,4.0,1.0,20.0,1.0,0.0,-0.32428221343727004
1.0,4.0,1.0,20.0,2.0,0.0,-0.09354884569858715
1.0,4.0,1.0,20.0,3.0,0.0,-0.07773292896985592
1.0,4.0,1.0,20.0,4.0,0.0,-0.3823427554783873
1.0,4.0,1.0,20.0,5.0,0.0,-0.1888744657556832
1.0,4.0,1.0,20.0,6.0,0.0,-0.3651500661637119
1.0,4.0,1.0,20.0,7.0,0.0,-0.38697327136587617
1.0,4.0,1.0,20.0,8.0,0.0,-0.25846368865787583
1.0,4.0,1.0,20.0,9.0,0.0,-0.07757454818318406
1.0,4.0,1.0,20.0,0.0,1.0,-0.47958696088506836
1.0,4.0,1.0,20.0,1.0,1.0,-0.18791560694997886
1.0,4.0,1.0,20.0,2.0,1.0,-0.243694249094396
1.0,4.0,1.0,20.0,3.0,1.0,-0.25885806098094677
1.0,4.0,1.0,20.0,4.0,1.0,-0.15009172754486863
1.0,4.0,1.0,20.0,5.0,1.0,-0.2588580609807105
1.0,4.0,1.0,20.0,6.0,1.0,-0.2733155161348153
1.0,4.0,1.0,20.0,7.0,1.0,-0.44705453729701533
1.0,4.0,1.0,20.0,8.0,1.0,-0.4436208878090757
1.0,4.0,1.0,20.0,9.0,1.0,-0.025443271494313132
1.0,4.0,1.0,20.0,0.0,2.0,-0.5674693650872897
1.0,4.0,1.0,20.0,1.0,2.0,-0.5054266727140193
1.0,4.0,1.0,20.0,2.0,2.0,-0.5054266727140193
