num_of_intervals,total_time,drift_parameter,taylor_truncate_len,init_seed,target_state_seed,final_cost
1.0,3.0,1.0,20.0,2.0,2.0,-0.6818172710086802
1.0,3.0,1.0,20.0,3.0,2.0,-0.2891694687083136
1.0,3.0,1.0,20.0,4.0,2.0,-0.4558465630217826
1.0,3.0,1.0,20.0,5.0,2.0,-0.45584656302510346
1.0,3.0,1.0,20.0,6.0,2.0,-0.6818172710086898
1.0,3.0,1.0,20.0,7.0,2.0,-0.681817271008684
1.0,3.0,1.0,20.0,8.0,2.0,-0.6818172710101589
1.0,3.0,1.0,20.0,9.0,2.0,-0.45584656301531373
1.0,3.0,1.0,20.0,0.0,3.0,-0.3229362555052391
1.0,3.0,1.0,20.0,1.0,3.0,-0.3229362555049269
1.0,3.0,1.0,20.0,2.0,3.0,-0.21814156375745172
1.0,3.0,1.0,20.0,3.0,3.0,-0.2181415637333677
1.0,3.0,1.0,20.0,4.0,3.0,-0.12374801384858213
1.0,3.0,1.0,20.0,5.0,3.0,-0.32293625550451266
1.0,3.0,1.0,20.0,6.0,3.0,-0.32293625547506194
1.0,3.0,1.0,20.0,7.0,3.0,-0.3229362554477955
1.0,3.0,1.0,20.0,8.0,3.0,-0.21814156373618768
1.0,3.0,1.0,20.0,9.0,3.0,-0.32293625542971277
1.0,3.0,1.0,20.0,0.0,4.0,-0.5842408743212336
1.0,3.0,1.0,20.0,1.0,4.0,-0.584240874316816
1.0,3.0,1.0,20.0,2.0,4.0,-0.5842408742436516
1.0,3.0,1.0,20.0,3.0,4.0,-0.4328563190446796
1.0,3.0,1.0,20.0,4.0,4.0,-0.5133801114622097
1.0,3.0,1.0,20.0,5.0,4.0,-0.5133801113248881
1.0,3.0,1.0,20.0,6.0,4.0,-0.5842408743308538
1.0,3.0,1.0,20.0,7.0,4.0,-0.5842408743166855
1.0,3.0,1.0,20.0,8.0,4.0,-0.5842408743164241
1.0,3.0,1.0,20.0,9.0,4.0,-0.5133801113205254
1.0,3.0,1.0,20.0,0.0,5.0,-0.19840540205974885
1.0,3.0,1.0,20.0,1.0,5.0,-0.19840540216542846
1.0,3.0,1.0,20.0,2.0,5.0,-0.14955952156847957
1.0,3.0,1.0,20.0,3.0,5.0,-0.14955952156680483
1.0,3.0,1.0,20.0,4.0,5.0,-0.1191659549848168
1.0,3.0,1.0,20.0,5.0,5.0,-0.19840540220342157
1.0,3.0,1.0,20.0,6.0,5.0,-0.19840540217775762
1.0,3.0,1.0,20.0,7.0,5.0,-0.19840540208382954
1.0,3.0,1.0,20.0,8.0,5.0,-0.14955952157881555
1.0,3.0,1.0,20.0,9.0,5.0,-0.1984054022249223
1.0,3.0,1.0,20.0,0.0,6.0,-0.686331531798369
1.0,3.0,1.0,20.0,1.0,6.0,-0.5296350683488892
1.0,3.0,1.0,20.0,2.0,6.0,-0.5296350683548544
1.0,3.0,1.0,20.0,3.0,6.0,-0.3265970714263033
1.0,3.0,1.0,20.0,4.0,6.0,-0.6863315317147852
1.0,3.0,1.0,20.0,5.0,6.0,-0.6863315317266551
1.0,3.0,1.0,20.0,6.0,6.0,-0.5296350684175253
1.0,3.0,1.0,20.0,7.0,6.0,-0.6863315318951422
1.0,3.0,1.0,20.0,8.0,6.0,-0.5296350683619114
1.0,3.0,1.0,20.0,9.0,6.0,-0.686331531765817
1.0,3.0,1.0,20.0,0.0,7.0,-0.7902092155563367
1.0,3.0,1.0,20.0,1.0,7.0,-0.7902092155519048
1.0,3.0,1.0,20.0,2.0,7.0,-0.9082279009672648
1.0,3.0,1.0,20.0,3.0,7.0,-0.9082279009832266
1.0,3.0,1.0,20.0,4.0,7.0,-0.5793516228649973
1.0,3.0,1.0,20.0,5.0,7.0,-0.790209215461562
1.0,3.0,1.0,20.0,6.0,7.0,-0.7902092155553362
1.0,3.0,1.0,20.0,7.0,7.0,-0.7902092155276863
1.0,3.0,1.0,20.0,8.0,7.0,-0.9082279010230191
1.0,3.0,1.0,20.0,9.0,7.0,-0.5793516228649973
1.0,3.0,1.0,20.0,0.0,8.0,-0.3020576177221635
1.0,3.0,1.0,20.0,1.0,8.0,-0.3020576177201825
1.0,3.0,1.0,20.0,2.0,8.0,-0.4962246520267416
1.0,3.0,1.0,20.0,3.0,8.0,-0.4962246520347255
1.0,3.0,1.0,20.0,4.0,8.0,-0.2861609716070261
1.0,3.0,1.0,20.0,5.0,8.0,-0.30205761771890555
1.0,3.0,1.0,20.0,6.0,8.0,-0.30205761776906187
1.0,3.0,1.0,20.0,7.0,8.0,-0.30205761769883305
1.0,3.0,1.0,20.0,8.0,8.0,-0.49622465205410615
1.0,3.0,1.0,20.0,9.0,8.0,-0.2861609716070261
1.0,3.0,1.0,20.0,0.0,9.0,-0.832966274853398
1.0,3.0,1.0,20.0,1.0,9.0,-0.8329662749316451
1.0,3.0,1.0,20.0,2.0,9.0,-0.605824934677969
1.0,3.0,1.0,20.0,3.0,9.0,-0.6058249347611226
1.0,3.0,1.0,20.0,4.0,9.0,-0.832966274853456
1.0,3.0,1.0,20.0,5.0,9.0,-0.8329662746890104
1.0,3.0,1.0,20.0,6.0,9.0,-0.8329662748534756
1.0,3.0,1.0,20.0,7.0,9.0,-0.832966274853334
1.0,3.0,1.0,20.0,8.0,9.0,-0.6058249345345119
1.0,3.0,1.0,20.0,9.0,9.0,-0.8329662749864244
1.0,4.0,1.0,20.0,0.0,0.0,-0.7137854789707382
1.0,4.0,1.0,20.0,1.0,0.0,-0.7137820288219959
1.0,4.0,1.0,20.0,2.0,0.0,-0.6316942534266827
1.0,4.0,1.0,20.0,3.0,0.0,-0.6316942534266827
1.0,4.0,1.0,20.0,4.0,0.0,-0.7137853157695191
1.0,4.0,1.0,20.0,5.0,0.0,-0.7137805745051415
1.0,4.0,1.0,20.0,6.0,0.0,-0.71377875690893
1.0,4.0,1.0,20.0,7.0,0.0,-0.7137806591730749
1.0,4.0,1.0,20.0,8.0,0.0,-0.6316942534266827
1.0,4.0,1.0,20.0,9.0,0.0,-0.7137786972010565
1.0,4.0,1.0,20.0,0.0,1.0,-0.57157222157611
1.0,4.0,1.0,20.0,1.0,1.0,-0.5715723080383547
1.0,4.0,1.0,20.0,2.0,1.0,-0.5715722416087033
1.0,4.0,1.0,20.0,3.0,1.0,-0.5715722192274605
1.0,4.0,1.0,20.0,4.0,1.0,-0.2188434082113258
1.0,4.0,1.0,20.0,5.0,1.0,-0.2188434057777838
1.0,4.0,1.0,20.0,6.0,1.0,-0.5715722219149095
1.0,4.0,1.0,20.0,7.0,1.0,-0.19085719079044164
1.0,4.0,1.0,20.0,8.0,1.0,-0.5715722284740046
1.0,4.0,1.0,20.0,9.0,1.0,-0.218843473459119
1.0,4.0,1.0,20.0,0.0,2.0,-0.7597428758154146
1.0,4.0,1.0,20.0,1.0,2.0,-0.7597428751659137
1.0,4.0,1.0,20.0,2.0,2.0,-0.75974342326028
1.0,4.0,1.0,20.0,3.0,2.0,-0.07588747362105731
1.0,4.0,1.0,20.0,4.0,2.0,-0.08108181611020746
1.0,4.0,1.0,20.0,5.0,2.0,-0.08108183864118211
1.0,4.0,1.0,20.0,6.0,2.0,-0.7597428758270643
1.0,4.0,1.0,20.0,7.0,2.0,-0.7597428758213342
1.0,4.0,1.0,20.0,8.0,2.0,-0.759742875814999
1.0,4.0,1.0,20.0,9.0,2.0,-0.08108181724577598
1.0,4.0,1.0,20.0,0.0,3.0,-0.40388993319255995
1.0,4.0,1.0,20.0,1.0,3.0,-0.40388999032570594
1.0,4.0,1.0,20.0,2.0,3.0,-0.39915254298671043
1.0,4.0,1.0,20.0,3.0,3.0,-0.403889955282705
1.0,4.0,1.0,20.0,4.0,3.0,-0.13721175940457536
1.0,4.0,1.0,20.0,5.0,3.0,-0.40388993643492893
1.0,4.0,1.0,20.0,6.0,3.0,-0.40388993458501743
1.0,4.0,1.0,20.0,7.0,3.0,-0.4038899336813412
1.0,4.0,1.0,20.0,8.0,3.0,-0.3991526078788987
1.0,4.0,1.0,20.0,9.0,3.0,-0.40389003666007955
1.0,4.0,1.0,20.0,0.0,4.0,-0.4676826529814527
1.0,4.0,1.0,20.0,1.0,4.0,-0.4676829049769328
1.0,4.0,1.0,20.0,2.0,4.0,-0.6313215725752788
1.0,4.0,1.0,20.0,3.0,4.0,-0.6313215725752788
1.0,4.0,1.0,20.0,4.0,4.0,-0.6756633317338225
1.0,4.0,1.0,20.0,5.0,4.0,-0.6756633682047298
1.0,4.0,1.0,20.0,6.0,4.0,-0.46768194270034485
1.0,4.0,1.0,20.0,7.0,4.0,-0.46768295440046265
1.0,4.0,1.0,20.0,8.0,4.0,-0.4676791999515827
