num_of_intervals,total_time,drift_parameter,taylor_truncate_len,init_seed,target_state_seed,final_cost
1.0,3.5,1.0,10.0,1.0,1.0,-0.16947831200107663
1.0,3.5,1.0,10.0,2.0,1.0,-0.43764250052899306
1.0,3.5,1.0,10.0,3.0,1.0,-0.4376425005289938
1.0,3.5,1.0,10.0,4.0,1.0,-0.09106321951193717
1.0,3.5,1.0,10.0,5.0,1.0,-0.16947831200107635
1.0,3.5,1.0,10.0,6.0,1.0,-0.16947831200106767
1.0,3.5,1.0,10.0,7.0,1.0,-0.16947831200108024
1.0,3.5,1.0,10.0,8.0,1.0,-0.43764250052899406
1.0,3.5,1.0,10.0,9.0,1.0,-0.16947831200105717
1.0,3.5,1.0,10.0,0.0,2.0,-0.1718846356772195
1.0,3.5,1.0,10.0,1.0,2.0,-0.1718846356988241
1.0,3.5,1.0,10.0,2.0,2.0,-0.17188463569829227
1.0,3.5,1.0,10.0,3.0,2.0,-0.01718718459354391
1.0,3.5,1.0,10.0,4.0,2.0,-0.018107907885044024
1.0,3.5,1.0,10.0,5.0,2.0,-0.017187184593543903
1.0,3.5,1.0,10.0,6.0,2.0,-0.1718846356978894
1.0,3.5,1.0,10.0,7.0,2.0,-0.1718846356987609
1.0,3.5,1.0,10.0,8.0,2.0,-0.17188463569882406
1.0,3.5,1.0,10.0,9.0,2.0,-0.018107907858338438
1.0,3.5,1.0,10.0,0.0,3.0,-0.6394531215269001
1.0,3.5,1.0,10.0,1.0,3.0,-0.3394144720224451
1.0,3.5,1.0,10.0,2.0,3.0,-0.33941447201237435
1.0,3.5,1.0,10.0,3.0,3.0,-0.2510505444793257
1.0,3.5,1.0,10.0,4.0,3.0,-0.6394531215269763
1.0,3.5,1.0,10.0,5.0,3.0,-0.6394531215269722
1.0,3.5,1.0,10.0,6.0,3.0,-0.3394144720115869
1.0,3.5,1.0,10.0,7.0,3.0,-0.6394531215269603
1.0,3.5,1.0,10.0,8.0,3.0,-0.3394144720231411
1.0,3.5,1.0,10.0,9.0,3.0,-0.6394531215269763
1.0,3.5,1.0,10.0,0.0,4.0,-0.5516677109412345
1.0,3.5,1.0,10.0,1.0,4.0,-0.5516677109385604
1.0,3.5,1.0,10.0,2.0,4.0,-0.4263996722785077
1.0,3.5,1.0,10.0,3.0,4.0,-0.4263996722785077
1.0,3.5,1.0,10.0,4.0,4.0,-0.5516677109412358
1.0,3.5,1.0,10.0,5.0,4.0,-0.5516677109412358
1.0,3.5,1.0,10.0,6.0,4.0,-0.5516677109412356
1.0,3.5,1.0,10.0,7.0,4.0,-0.5516677109404029
1.0,3.5,1.0,10.0,8.0,4.0,-0.42639967227850817
1.0,3.5,1.0,10.0,9.0,4.0,-0.5516677108960817
1.0,3.5,1.0,10.0,0.0,5.0,-0.15754289473181832
1.0,3.5,1.0,10.0,1.0,5.0,-0.1575428947984138
1.0,3.5,1.0,10.0,2.0,5.0,-0.1514573110323422
1.0,3.5,1.0,10.0,3.0,5.0,-0.15145731103234203
1.0,3.5,1.0,10.0,4.0,5.0,-0.04164129099919069
1.0,3.5,1.0,10.0,5.0,5.0,-0.15754289479571812
1.0,3.5,1.0,10.0,6.0,5.0,-0.15754289479784891
1.0,3.5,1.0,10.0,7.0,5.0,-0.15754289479841446
1.0,3.5,1.0,10.0,8.0,5.0,-0.1514573109941449
1.0,3.5,1.0,10.0,9.0,5.0,-0.15754289479841418
1.0,3.5,1.0,10.0,0.0,6.0,-0.6085310288115171
1.0,3.5,1.0,10.0,1.0,6.0,-0.8853515658290878
1.0,3.5,1.0,10.0,2.0,6.0,-0.8853515658290546
1.0,3.5,1.0,10.0,3.0,6.0,-0.18874333180890945
1.0,3.5,1.0,10.0,4.0,6.0,-0.6085310288068918
1.0,3.5,1.0,10.0,5.0,6.0,-0.6085310288115175
1.0,3.5,1.0,10.0,6.0,6.0,-0.8853515658290783
1.0,3.5,1.0,10.0,7.0,6.0,-0.6085310288114678
1.0,3.5,1.0,10.0,8.0,6.0,-0.885351565820621
1.0,3.5,1.0,10.0,9.0,6.0,-0.6085310288114794
1.0,3.5,1.0,10.0,0.0,7.0,-0.2812290031106797
1.0,3.5,1.0,10.0,1.0,7.0,-0.028869009891337692
1.0,3.5,1.0,10.0,2.0,7.0,-0.2534051161504286
1.0,3.5,1.0,10.0,3.0,7.0,-0.2534051161504286
1.0,3.5,1.0,10.0,4.0,7.0,-0.28122900313457594
1.0,3.5,1.0,10.0,5.0,7.0,-0.2812290031371568
1.0,3.5,1.0,10.0,6.0,7.0,-0.2534051161461915
1.0,3.5,1.0,10.0,7.0,7.0,-0.2812290031371564
1.0,3.5,1.0,10.0,8.0,7.0,-0.25340511610059413
1.0,3.5,1.0,10.0,9.0,7.0,-0.2812290031342133
1.0,3.5,1.0,10.0,0.0,8.0,-0.25191561194560014
1.0,3.5,1.0,10.0,1.0,8.0,-0.2519156119820552
1.0,3.5,1.0,10.0,2.0,8.0,-0.22972031866438314
1.0,3.5,1.0,10.0,3.0,8.0,-0.22972031864615286
1.0,3.5,1.0,10.0,4.0,8.0,-0.19632560511163852
1.0,3.5,1.0,10.0,5.0,8.0,-0.25191561198199836
1.0,3.5,1.0,10.0,6.0,8.0,-0.25191561197300605
1.0,3.5,1.0,10.0,7.0,8.0,-0.25191561198160883
1.0,3.5,1.0,10.0,8.0,8.0,-0.2519156119820563
1.0,3.5,1.0,10.0,9.0,8.0,-0.19632560511163852
1.0,3.5,1.0,10.0,0.0,9.0,-0.7516274460804023
1.0,3.5,1.0,10.0,1.0,9.0,-0.7516274460804023
1.0,3.5,1.0,10.0,2.0,9.0,-0.43230371598593664
1.0,3.5,1.0,10.0,3.0,9.0,-0.43230371600080286
1.0,3.5,1.0,10.0,4.0,9.0,-0.3233717656332968
1.0,3.5,1.0,10.0,5.0,9.0,-0.7516274460580186
1.0,3.5,1.0,10.0,6.0,9.0,-0.7516274460641404
1.0,3.5,1.0,10.0,7.0,9.0,-0.7516274460804021
1.0,3.5,1.0,10.0,8.0,9.0,-0.7516274460804013
1.0,3.5,1.0,10.0,9.0,9.0,-0.3233717656332968
1.0,4.0,1.0,10.0,0.0,0.0,-0.7810905848278715
1.0,4.0,1.0,10.0,1.0,0.0,-0.7810905848278714
1.0,4.0,1.0,10.0,2.0,0.0,-0.6673399421363035
1.0,4.0,1.0,10.0,3.0,0.0,-0.6673399421363015
1.0,4.0,1.0,10.0,4.0,0.0,-0.5317363474117753
1.0,4.0,1.0,10.0,5.0,0.0,-0.7810905848278705
1.0,4.0,1.0,10.0,6.0,0.0,-0.7810905848278712
1.0,4.0,1.0,10.0,7.0,0.0,-0.7810905848278715
1.0,4.0,1.0,10.0,8.0,0.0,-0.5317363474117753
1.0,4.0,1.0,10.0,9.0,0.0,-0.5317363474117753
1.0,4.0,1.0,10.0,0.0,1.0,-0.04169761433795413
1.0,4.0,1.0,10.0,1.0,1.0,-0.6202524339801686
1.0,4.0,1.0,10.0,2.0,1.0,-0.6202524339820762
1.0,4.0,1.0,10.0,3.0,1.0,-0.6202524339820762
1.0,4.0,1.0,10.0,4.0,1.0,-0.20710783556183163
1.0,4.0,1.0,10.0,5.0,1.0,-0.6202524339820475
1.0,4.0,1.0,10.0,6.0,1.0,-0.6202524339820759
1.0,4.0,1.0,10.0,7.0,1.0,-0.04169761433165875
1.0,4.0,1.0,10.0,8.0,1.0,-0.6202524339820763
1.0,4.0,1.0,10.0,9.0,1.0,-0.20710783556183163
1.0,4.0,1.0,10.0,0.0,2.0,-0.33711832795932156
1.0,4.0,1.0,10.0,1.0,2.0,-0.3371183279594603
1.0,4.0,1.0,10.0,2.0,2.0,-0.33711832795926133
1.0,4.0,1.0,10.0,3.0,2.0,-0.3371183279594603
1.0,4.0,1.0,10.0,4.0,2.0,-0.3371183279581761
1.0,4.0,1.0,10.0,5.0,2.0,-0.3371183279594603
1.0,4.0,1.0,10.0,6.0,2.0,-0.33711832795943447
1.0,4.0,1.0,10.0,7.0,2.0,-0.3371183279048038
1.0,4.0,1.0,10.0,8.0,2.0,-0.3371183279551768
1.0,4.0,1.0,10.0,9.0,2.0,-0.33711832795946
1.0,4.0,1.0,10.0,0.0,3.0,-0.7957617927649215
1.0,4.0,1.0,10.0,1.0,3.0,-0.14843894290345258
1.0,4.0,1.0,10.0,2.0,3.0,-0.14843894290353518
1.0,4.0,1.0,10.0,3.0,3.0,-0.3795936751030293
1.0,4.0,1.0,10.0,4.0,3.0,-0.7957617927294113
1.0,4.0,1.0,10.0,5.0,3.0,-0.795761792769726
1.0,4.0,1.0,10.0,6.0,3.0,-0.7957617927697568
1.0,4.0,1.0,10.0,7.0,3.0,-0.7957617927697568
1.0,4.0,1.0,10.0,8.0,3.0,-0.14843894289665618
1.0,4.0,1.0,10.0,9.0,3.0,-0.7957617927697562
1.0,4.0,1.0,10.0,0.0,4.0,-0.5619995451700404
1.0,4.0,1.0,10.0,1.0,4.0,-0.5619995451657022
1.0,4.0,1.0,10.0,2.0,4.0,-0.291738150784013
1.0,4.0,1.0,10.0,3.0,4.0,-0.29173815078584675
1.0,4.0,1.0,10.0,4.0,4.0,-0.5619995451708882
1.0,4.0,1.0,10.0,5.0,4.0,-0.5619995451708886
1.0,4.0,1.0,10.0,6.0,4.0,-0.5619995451708888
1.0,4.0,1.0,10.0,7.0,4.0,-0.5619995451381435
1.0,4.0,1.0,10.0,8.0,4.0,-0.2917381507854271
1.0,4.0,1.0,10.0,9.0,4.0,-0.5619995451708888
1.0,4.0,1.0,10.0,0.0,5.0,-0.13856946578028814
1.0,4.0,1.0,10.0,1.0,5.0,-0.1385694658626932
1.0,4.0,1.0,10.0,2.0,5.0,-0.12544003259483033
1.0,4.0,1.0,10.0,3.0,5.0,-0.12544003259483028
1.0,4.0,1.0,10.0,4.0,5.0,-0.0335302959849301
1.0,4.0,1.0,10.0,5.0,5.0,-0.13856946586306168
1.0,4.0,1.0,10.0,6.0,5.0,-0.138569465839891
1.0,4.0,1.0,10.0,7.0,5.0,-0.13856946586307128
1.0,4.0,1.0,10.0,8.0,5.0,-0.12544003259348882
1.0,4.0,1.0,10.0,9.0,5.0,-0.13856946583705
1.0,4.0,1.0,10.0,0.0,6.0,-0.08295887398294059
1.0,4.0,1.0,10.0,1.0,6.0,-0.9661999472327822
1.0,4.0,1.0,10.0,2.0,6.0,-0.9661999472327759
1.0,4.0,1.0,10.0,3.0,6.0,-0.9661999472327822
1.0,4.0,1.0,10.0,4.0,6.0,-0.3689693596983652
1.0,4.0,1.0,10.0,5.0,6.0,-0.3689693597046577
1.0,4.0,1.0,10.0,6.0,6.0,-0.9661999472327822
1.0,4.0,1.0,10.0,7.0,6.0,-0.08295887398294059
1.0,4.0,1.0,10.0,8.0,6.0,-0.9661999472288212
1.0,4.0,1.0,10.0,9.0,6.0,-0.36896935970666994
1.0,4.0,1.0,10.0,0.0,7.0,-0.2591234181949456
1.0,4.0,1.0,10.0,1.0,7.0,-0.1990943591106882
1.0,4.0,1.0,10.0,2.0,7.0,-0.19909435911075998
1.0,4.0,1.0,10.0,3.0,7.0,-0.19909435911075832
1.0,4.0,1.0,10.0,4.0,7.0,-0.25912341819494616
1.0,4.0,1.0,10.0,5.0,7.0,-0.25912341819494616
1.0,4.0,1.0,10.0,6.0,7.0,-0.19909435911076015
1.0,4.0,1.0,10.0,7.0,7.0,-0.25912341819494616
1.0,4.0,1.0,10.0,8.0,7.0,-0.1990943591107599
1.0,4.0,1.0,10.0,9.0,7.0,-0.25912341818819146
1.0,4.0,1.0,10.0,0.0,8.0,-0.23017810894592566
1.0,4.0,1.0,10.0,1.0,8.0,-0.23017810901699032
1.0,4.0,1.0,10.0,2.0,8.0,-0.18229254311482623
1.0,4.0,1.0,10.0,3.0,8.0,-0.1822925430702187
1.0,4.0,1.0,10.0,4.0,8.0,-0.15484255993637092
1.0,4.0,1.0,10.0,5.0,8.0,-0.2301781090169928
1.0,4.0,1.0,10.0,6.0,8.0,-0.23017810900211158
1.0,4.0,1.0,10.0,7.0,8.0,-0.2301781090160509
1.0,4.0,1.0,10.0,8.0,8.0,-0.23017810898300717
1.0,4.0,1.0,10.0,9.0,8.0,-0.15484255993637092
1.0,4.0,1.0,10.0,0.0,9.0,-0.9003979134811265
1.0,4.0,1.0,10.0,1.0,9.0,-0.900397913481127
1.0,4.0,1.0,10.0,2.0,9.0,-0.2114681795056335
1.0,4.0,1.0,10.0,3.0,9.0,-0.2114681795056363
1.0,4.0,1.0,10.0,4.0,9.0,-0.14270247919042583
1.0,4.0,1.0,10.0,5.0,9.0,-0.900397913477897
1.0,4.0,1.0,10.0,6.0,9.0,-0.9003979134678178
1.0,4.0,1.0,10.0,7.0,9.0,-0.9003979134811267
1.0,4.0,1.0,10.0,8.0,9.0,-0.9003979134811265
1.0,4.0,1.0,10.0,9.0,9.0,-0.9003979134795361
1.0,4.5,1.0,10.0,0.0,0.0,-0.6054624471905788
1.0,4.5,1.0,10.0,1.0,0.0,-0.6054624471905783
1.0,4.5,1.0,10.0,2.0,0.0,-0.45853550148920913
1.0,4.5,1.0,10.0,3.0,0.0,-0.4585355014892094
1.0,4.5,1.0,10.0,4.0,0.0,-0.36252861304024325
1.0,4.5,1.0,10.0,5.0,0.0,-0.6054624471905757
1.0,4.5,1.0,10.0,6.0,0.0,-0.605462447190576
1.0,4.5,1.0,10.0,7.0,0.0,-0.6054624471905771
1.0,4.5,1.0,10.0,8.0,0.0,-0.36252861304024325
1.0,4.5,1.0,10.0,9.0,0.0,-0.36252861304024325
1.0,4.5,1.0,10.0,0.0,1.0,-0.7475502130154592
1.0,4.5,1.0,10.0,1.0,1.0,-0.7475502130154594
1.0,4.5,1.0,10.0,2.0,1.0,-0.7475502130154592
1.0,4.5,1.0,10.0,3.0,1.0,-0.7475502129752376
1.0,4.5,1.0,10.0,4.0,1.0,-0.336539043730295
1.0,4.5,1.0,10.0,5.0,1.0,-0.336539043730295
1.0,4.5,1.0,10.0,6.0,1.0,-0.747550212971689
1.0,4.5,1.0,10.0,7.0,1.0,-0.7475502130154592
1.0,4.5,1.0,10.0,8.0,1.0,-0.7475502130154595
1.0,4.5,1.0,10.0,9.0,1.0,-0.336539043730295
1.0,4.5,1.0,10.0,0.0,2.0,-0.5048785230756357
1.0,4.5,1.0,10.0,1.0,2.0,-0.504878523077402
1.0,4.5,1.0,10.0,2.0,2.0,-0.5048785230774019
1.0,4.5,1.0,10.0,3.0,2.0,-0.5048785230744852
1.0,4.5,1.0,10.0,4.0,2.0,-0.5048785230774016
1.0,4.5,1.0,10.0,5.0,2.0,-0.5048785229998449
1.0,4.5,1.0,10.0,6.0,2.0,-0.5048785230773986
1.0,4.5,1.0,10.0,7.0,2.0,-0.5048785230774019
1.0,4.5,1.0,10.0,8.0,2.0,-0.5048785230774012
1.0,4.5,1.0,10.0,9.0,2.0,-0.5048785230773963
1.0,4.5,1.0,10.0,0.0,3.0,-0.8630184330260889
1.0,4.5,1.0,10.0,1.0,3.0,-0.8630184330324937
1.0,4.5,1.0,10.0,2.0,3.0,-0.02689859262413109
1.0,4.5,1.0,10.0,3.0,3.0,-0.4800649447463214
1.0,4.5,1.0,10.0,4.0,3.0,-0.8630184330324933
1.0,4.5,1.0,10.0,5.0,3.0,-0.8630184330324937
1.0,4.5,1.0,10.0,6.0,3.0,-0.8630184330324738
1.0,4.5,1.0,10.0,7.0,3.0,-0.8630184330324935
1.0,4.5,1.0,10.0,8.0,3.0,-0.026898592624767643
1.0,4.5,1.0,10.0,9.0,3.0,-0.8630184330324933
1.0,4.5,1.0,10.0,0.0,4.0,-0.5040696001618641
1.0,4.5,1.0,10.0,1.0,4.0,-0.5040696001618638
1.0,4.5,1.0,10.0,2.0,4.0,-0.15498426509561203
1.0,4.5,1.0,10.0,3.0,4.0,-0.15498426509561136
1.0,4.5,1.0,10.0,4.0,4.0,-0.5040696001618628
1.0,4.5,1.0,10.0,5.0,4.0,-0.5040696001618639
1.0,4.5,1.0,10.0,6.0,4.0,-0.504069600161863
1.0,4.5,1.0,10.0,7.0,4.0,-0.5040696001618638
1.0,4.5,1.0,10.0,8.0,4.0,-0.15498426506911173
1.0,4.5,1.0,10.0,9.0,4.0,-0.5040696001618638
1.0,4.5,1.0,10.0,0.0,5.0,-0.10525937312420788
1.0,4.5,1.0,10.0,1.0,5.0,-0.10525937323464896
1.0,4.5,1.0,10.0,2.0,5.0,-0.08830063363323512
1.0,4.5,1.0,10.0,3.0,5.0,-0.0883006336332985
1.0,4.5,1.0,10.0,4.0,5.0,-0.022734170089900977
1.0,4.5,1.0,10.0,5.0,5.0,-0.10525937323464932
1.0,4.5,1.0,10.0,6.0,5.0,-0.10525937313370802
1.0,4.5,1.0,10.0,7.0,5.0,-0.10525937323464939
1.0,4.5,1.0,10.0,8.0,5.0,-0.08830063363329783
1.0,4.5,1.0,10.0,9.0,5.0,-0.1052593732324752
1.0,4.5,1.0,10.0,0.0,6.0,-0.9290315354685382
1.0,4.5,1.0,10.0,1.0,6.0,-0.9290315354685387
1.0,4.5,1.0,10.0,2.0,6.0,-0.9290315354419169
1.0,4.5,1.0,10.0,3.0,6.0,-0.9290315354685384
1.0,4.5,1.0,10.0,4.0,6.0,-0.15761377440515822
1.0,4.5,1.0,10.0,5.0,6.0,-0.15761377440516902
1.0,4.5,1.0,10.0,6.0,6.0,-0.929031535468538
1.0,4.5,1.0,10.0,7.0,6.0,-0.9290315354685382
1.0,4.5,1.0,10.0,8.0,6.0,-0.9290315354684552
1.0,4.5,1.0,10.0,9.0,6.0,-0.15761377440221677
1.0,4.5,1.0,10.0,0.0,7.0,-0.20804846308725908
1.0,4.5,1.0,10.0,1.0,7.0,-0.02928919293438482
1.0,4.5,1.0,10.0,2.0,7.0,-0.13051143915607807
1.0,4.5,1.0,10.0,3.0,7.0,-0.20804846306716235
1.0,4.5,1.0,10.0,4.0,7.0,-0.2080484630872872
1.0,4.5,1.0,10.0,5.0,7.0,-0.20804846308728708
1.0,4.5,1.0,10.0,6.0,7.0,-0.2080484630872872
1.0,4.5,1.0,10.0,7.0,7.0,-0.20804846308728614
1.0,4.5,1.0,10.0,8.0,7.0,-0.13051143915607843
1.0,4.5,1.0,10.0,9.0,7.0,-0.2080484630567493
1.0,4.5,1.0,10.0,0.0,8.0,-0.18300938220181398
1.0,4.5,1.0,10.0,1.0,8.0,-0.18300938220180415
1.0,4.5,1.0,10.0,2.0,8.0,-0.12115760031547565
1.0,4.5,1.0,10.0,3.0,8.0,-0.12115760019494771
1.0,4.5,1.0,10.0,4.0,8.0,-0.10204727114213666
1.0,4.5,1.0,10.0,5.0,8.0,-0.12115760031549971
1.0,4.5,1.0,10.0,6.0,8.0,-0.18300938216967597
1.0,4.5,1.0,10.0,7.0,8.0,-0.18300938219831522
1.0,4.5,1.0,10.0,8.0,8.0,-0.18300938220181404
1.0,4.5,1.0,10.0,9.0,8.0,-0.10204727114213666
1.0,4.5,1.0,10.0,0.0,9.0,-0.9444417234732054
1.0,4.5,1.0,10.0,1.0,9.0,-0.9444417234732683
1.0,4.5,1.0,10.0,2.0,9.0,-0.9444417234585966
1.0,4.5,1.0,10.0,3.0,9.0,-0.054580011743588425
1.0,4.5,1.0,10.0,4.0,9.0,-0.026691225427688738
1.0,4.5,1.0,10.0,5.0,9.0,-0.9444417234733501
1.0,4.5,1.0,10.0,6.0,9.0,-0.9444417234733136
1.0,4.5,1.0,10.0,7.0,9.0,-0.9444417234732473
1.0,4.5,1.0,10.0,8.0,9.0,-0.9444417234733503
1.0,4.5,1.0,10.0,9.0,9.0,-0.944441723473322
1.0,5.0,1.0,10.0,0.0,0.0,-0.3894467084989531
1.0,5.0,1.0,10.0,1.0,0.0,-0.3894467084989635
1.0,5.0,1.0,10.0,2.0,0.0,-0.24531630035186555
1.0,5.0,1.0,10.0,3.0,0.0,-0.24531630035183474
1.0,5.0,1.0,10.0,4.0,0.0,-0.19146624445858257
1.0,5.0,1.0,10.0,5.0,0.0,-0.3894467084989678
1.0,5.0,1.0,10.0,6.0,0.0,-0.3894467084204178
1.0,5.0,1.0,10.0,7.0,0.0,-0.38944670849896795
